year,port_name,latitude,longitude,ship_count
1880,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
1880,WEXFORD,52.3386830540001,-6.45647567999993,1
1881,LONDON,51.5073509000001,-0.127758299999982,1688
1881,GRIMSBY,53.5674710000001,-0.0807839999998805,1674
1881,LIVERPOOL,53.4083714,-2.99157259999998,1525
1881,Tyne Ports,55.0179189721861,-1.42556335449211,1238
1881,NEWPORT,51.584151,-2.99766399999993,847
1881,BRISTOL,51.4545130000001,-2.58790999999997,745
1881,DUNDEE,56.4612028818325,-2.96765932817017,631
1881,Lynn (King's Lynn),52.7516798,0.402296300000103,465
1881,Stockton-on-Tees,54.5704551000001,-1.32898209999991,461
1881,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,406
1881,GREENOCK,55.9505077629267,-4.75971798437838,373
1881,Newport,51.584151,-2.99766399999993,373
1881,POOLE,50.7150500000001,-1.98724800000002,368
1881,INVERNESS,57.4827277738256,-4.22737025390621,224
1881,WICK,58.4430600485415,-3.09285166137693,201
1881,MONTROSE,56.7213304436428,-2.46576667724605,193
1881,NEWRY,54.1483756060001,-6.32235385399997,180
1881,SLIGO,54.277488562,-8.48034919799994,165
1881,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,159
1881,DUBLIN,53.346388727,-6.21662037199997,122
1881,FOWEY,50.3349900000001,-4.63652499999995,105
1881,FLEETWOOD,53.9154477593217,-3.01331410565124,104
1881,RUNCORN,53.3420780000001,-2.72967299999999,76
1881,GOOLE,53.7029410000001,-0.876380999999981,65
1881,CORK,51.9014959520001,-8.44685895399994,58
1881,DOVER,51.1278758,1.31340270000004,58
1881,WEXFORD,52.3386830540001,-6.45647567999993,58
1881,Middlesbrough,54.5742270000001,-1.23495600000001,53
1881,RYE,50.949708,0.737260000000049,51
1881,EXETER,50.7184120000001,-3.53389899999991,42
1881,LimerickL,52.660797938,-8.63965508699994,42
1881,LONDONDERRY,55.0114105220001,-7.30041944099997,39
1881,SUNDERLAND,54.9068690000001,-1.38380099999989,39
1881,TRURO,50.2631950000001,-5.05104099999994,36
1881,SWANSEA,51.62144,-3.94364599999994,35
1881,Hartlepool,54.6917449999999,-1.21292600000004,30
1881,Milford Haven,51.7143060000001,-5.04269709999988,30
1881,BRIDPORT,50.7335769,-2.7583009999999,27
1881,CARDIFF,51.4815810000001,-3.17908999999992,26
1881,Lerwick,60.155,-1.145,26
1881,LEITH,55.9765554947196,-3.16607291534422,23
1881,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,23
1881,SOUTHAMPTON,50.9097004,-1.40435090000005,23
1881,Skibbereen,51.5486,-9.2636,23
1881,WOODBRIDGE,52.095481,1.31257099999993,23
1881,GLASGOW,55.8582389117887,-4.24254728271348,22
1881,PLYMOUTH,50.3754565,-4.14265649999993,19
1881,WISBECH,52.666317,0.158797000000163,19
1881,TROON,55.5444127055824,-4.67361271972649,18
1881,YARMOUTH,50.7066653578368,-1.50013614288336,18
1881,COWES,50.7627850000001,-1.30053299999997,17
1881,Granton Harbour,55.9840543311144,-3.22823169311514,17
1881,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,16
1881,WORKINGTON,54.643569,-3.54275200000001,16
1881,ABERDEEN,57.1453346208669,-2.10306332275388,15
1881,ROCHESTER,51.3880000000001,0.506721000000084,15
1881,GRANGEMOUTH,56.0086943296901,-3.71710520629876,14
1881,ALLOA,56.1163031824617,-3.79518671321335,13
1881,HULL,53.7456708999999,-0.336741299999971,13
1881,BELFAST,54.613523371,-5.90696169099994,12
1881,PORTSMOUTH,50.8197675000001,-1.0879769,12
1881,NEWHAVEN,50.79307,0.0455740000000446,11
1881,GLOUCESTER,51.8642449,-2.23815599999989,10
1881,Dundee,56.4612028818325,-2.96765932817017,9
1881,Barrow-in-Furness,54.1089670000001,-3.21889399999998,8
1881,LOWESTOFT,52.481138,1.75344900000016,8
1881,MARYPORT,54.714441,-3.49494000000004,8
1881,Llanelli,51.680886,-4.16024800000002,6
1881,KIRKCALDY,56.109236880424,-3.16149504760739,5
1881,WIGTOWN,54.8676447222298,-4.44449749206541,5
1881,BIDEFORD,51.0166840000001,-4.20666599999998,4
1881,MALDON,51.7318050000001,0.671448000000169,4
1881,RAMSGATE,51.3355450000001,1.41989499999994,4
1881,WELLS,54.983048797171,-1.4063721970826,4
1881,WHITEHAVEN,54.5496990000001,-3.58923300000004,4
1881,AYR,55.4703747229195,-4.63760140747054,3
1881,BEAUMARIS,53.2658650000001,-4.09199000000001,3
1881,CHESTER,53.1933920000001,-2.8930749999999,3
1881,GALWAY,53.269014434,-9.04777257699993,3
1881,Greenock,55.9505077629267,-4.75971798437838,3
1881,HARWICH,51.9347310000001,1.26029700000004,3
1881,IPSWICH,52.056736,1.14822000000004,3
1881,PETERHEAD,57.5065199884148,-1.79653335449211,3
1881,ARDROSSAN,55.6481390173549,-4.80960840777251,2
1881,COLCHESTER,51.895927,0.891874000000087,2
1881,DARTMOUTH,50.352517,-3.57880699999998,2
1881,LANCASTER,54.046575,-2.8007399,2
1881,PENZANCE,50.118798,-5.53759199999996,2
1881,PERTH,56.3958320136505,-3.43183501586907,2
1881,SCARBOROUGH,54.283113,-0.399751999999978,2
1881,TEIGNMOUTH,50.5470330000001,-3.49668799999984,2
1881,ARBROATH,56.5628888704369,-2.59099889825813,1
1881,Aberystwyth,52.415303,-4.08292000000006,1
1881,BARNSTAPLE,51.0784564808267,-4.06095583599865,1
1881,BRIDGWATER,51.1326558933295,-3.00590651324461,1
1881,FOLKESTONE,51.081397,1.16945599999991,1
1881,LITTLEHAMPTON,50.811057,-0.538660899999968,1
1881,WHITBY,54.4863350000001,-0.613346999999919,1
1882,LIVERPOOL,53.4083714,-2.99157259999998,34
1882,BRISTOL,51.4545130000001,-2.58790999999997,33
1882,GRIMSBY,53.5674710000001,-0.0807839999998805,27
1882,EXETER,50.7184120000001,-3.53389899999991,6
1882,Tyne Ports,55.0179189721861,-1.42556335449211,6
1882,LONDON,51.5073509000001,-0.127758299999982,5
1882,PLYMOUTH,50.3754565,-4.14265649999993,5
1882,HULL,53.7456708999999,-0.336741299999971,4
1882,NEWPORT,51.584151,-2.99766399999993,4
1882,SWANSEA,51.62144,-3.94364599999994,4
1882,DOVER,51.1278758,1.31340270000004,3
1882,PORTSMOUTH,50.8197675000001,-1.0879769,3
1882,SUNDERLAND,54.9068690000001,-1.38380099999989,3
1882,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,3
1882,BIDEFORD,51.0166840000001,-4.20666599999998,2
1882,NEWHAVEN,50.79307,0.0455740000000446,2
1882,PENZANCE,50.118798,-5.53759199999996,2
1882,SOUTHAMPTON,50.9097004,-1.40435090000005,2
1882,Lynn (King's Lynn),52.7516798,0.402296300000103,1
1882,MARYPORT,54.714441,-3.49494000000004,1
1882,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,1
1882,MONTROSE,56.7213304436428,-2.46576667724605,1
1882,RYE,50.949708,0.737260000000049,1
1882,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
1883,LONDON,51.5073509000001,-0.127758299999982,1986
1883,GRIMSBY,53.5674710000001,-0.0807839999998805,1966
1883,LIVERPOOL,53.4083714,-2.99157259999998,1558
1883,Tyne Ports,55.0179189721861,-1.42556335449211,1424
1883,NEWPORT,51.584151,-2.99766399999993,959
1883,DUNDEE,56.4612028818325,-2.96765932817017,834
1883,BRISTOL,51.4545130000001,-2.58790999999997,759
1883,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,575
1883,POOLE,50.7150500000001,-1.98724800000002,515
1883,Lynn (King's Lynn),52.7516798,0.402296300000103,370
1883,INVERNESS,57.4827277738256,-4.22737025390621,368
1883,GREENOCK,55.9505077629267,-4.75971798437838,366
1883,WICK,58.4430600485415,-3.09285166137693,302
1883,Stockton-on-Tees,54.5704551000001,-1.32898209999991,240
1883,MONTROSE,56.7213304436428,-2.46576667724605,202
1883,DUBLIN,53.346388727,-6.21662037199997,157
1883,SLIGO,54.277488562,-8.48034919799994,140
1883,GOOLE,53.7029410000001,-0.876380999999981,136
1883,FOWEY,50.3349900000001,-4.63652499999995,131
1883,FLEETWOOD,53.9154477593217,-3.01331410565124,129
1883,WEXFORD,52.3386830540001,-6.45647567999993,95
1883,LONDONDERRY,55.0114105220001,-7.30041944099997,83
1883,EXETER,50.7184120000001,-3.53389899999991,75
1883,CORK,51.9014959520001,-8.44685895399994,74
1883,LimerickL,52.660797938,-8.63965508699994,73
1883,TROON,55.5444127055824,-4.67361271972649,64
1883,DOVER,51.1278758,1.31340270000004,61
1883,NEWRY,54.1483756060001,-6.32235385399997,50
1883,WORKINGTON,54.643569,-3.54275200000001,49
1883,LEITH,55.9765554947196,-3.16607291534422,45
1883,Milford Haven,51.7143060000001,-5.04269709999988,41
1883,WIGTOWN,54.8676447222298,-4.44449749206541,32
1883,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,30
1883,GLASGOW,55.8582389117887,-4.24254728271348,30
1883,GRANGEMOUTH,56.0086943296901,-3.71710520629876,26
1883,TRURO,50.2631950000001,-5.05104099999994,26
1883,ALLOA,56.1163031824617,-3.79518671321335,25
1883,CARDIFF,51.4815810000001,-3.17908999999992,25
1883,RUNCORN,53.3420780000001,-2.72967299999999,23
1883,Granton Harbour,55.9840543311144,-3.22823169311514,20
1883,Lerwick,60.155,-1.145,20
1883,HULL,53.7456708999999,-0.336741299999971,19
1883,Hartlepool,54.6917449999999,-1.21292600000004,17
1883,SUNDERLAND,54.9068690000001,-1.38380099999989,17
1883,SWANSEA,51.62144,-3.94364599999994,15
1883,COWES,50.7627850000001,-1.30053299999997,13
1883,KIRKCALDY,56.109236880424,-3.16149504760739,12
1883,GLOUCESTER,51.8642449,-2.23815599999989,9
1883,ABERDEEN,57.1453346208669,-2.10306332275388,8
1883,Barrow-in-Furness,54.1089670000001,-3.21889399999998,8
1883,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,8
1883,NEWHAVEN,50.79307,0.0455740000000446,8
1883,SOUTHAMPTON,50.9097004,-1.40435090000005,8
1883,YARMOUTH,50.7066653578368,-1.50013614288336,8
1883,AYR,55.4703747229195,-4.63760140747054,7
1883,CHESTER,53.1933920000001,-2.8930749999999,7
1883,Llanelli,51.680886,-4.16024800000002,7
1883,PETERHEAD,57.5065199884148,-1.79653335449211,7
1883,BELFAST,54.613523371,-5.90696169099994,6
1883,WHITEHAVEN,54.5496990000001,-3.58923300000004,6
1883,WISBECH,52.666317,0.158797000000163,6
1883,ARBROATH,56.5628888704369,-2.59099889825813,5
1883,Middlesbrough,54.5742270000001,-1.23495600000001,5
1883,PLYMOUTH,50.3754565,-4.14265649999993,5
1883,BRIDGWATER,51.1326558933295,-3.00590651324461,4
1883,FOLKESTONE,51.081397,1.16945599999991,4
1883,ROCHESTER,51.3880000000001,0.506721000000084,4
1883,BEAUMARIS,53.2658650000001,-4.09199000000001,3
1883,COLCHESTER,51.895927,0.891874000000087,3
1883,FALMOUTH,50.152571,-5.06627000000003,3
1883,IPSWICH,52.056736,1.14822000000004,3
1883,LOWESTOFT,52.481138,1.75344900000016,3
1883,PENZANCE,50.118798,-5.53759199999996,3
1883,Aberystwyth,52.415303,-4.08292000000006,2
1883,CARDIGAN,52.083703,-4.66086399999989,2
1883,DOUGLAS,54.1474883509337,-4.47930775924688,2
1883,FAVERSHAM,51.3174325831495,0.888274418029924,2
1883,GALWAY,53.269014434,-9.04777257699993,2
1883,PORTSMOUTH,50.8197675000001,-1.0879769,2
1883,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,2
1883,ARDROSSAN,55.6481390173549,-4.80960840777251,1
1883,LANCASTER,54.046575,-2.8007399,1
1883,LITTLEHAMPTON,50.811057,-0.538660899999968,1
1883,MARYPORT,54.714441,-3.49494000000004,1
1883,RAMSGATE,51.3355450000001,1.41989499999994,1
1883,SCARBOROUGH,54.283113,-0.399751999999978,1
1883,STRANRAER,54.9057043138819,-5.01757162963861,1
1883,Skibbereen,51.5486,-9.2636,1
1883,TEIGNMOUTH,50.5470330000001,-3.49668799999984,1
1883,WEYMOUTH,50.6144279,-2.45762099999996,1
1883,WHITBY,54.4863350000001,-0.613346999999919,1
1884,LIVERPOOL,53.4083714,-2.99157259999998,111
1884,LONDON,51.5073509000001,-0.127758299999982,87
1884,NEWPORT,51.584151,-2.99766399999993,68
1884,Tyne Ports,55.0179189721861,-1.42556335449211,67
1884,DUNDEE,56.4612028818325,-2.96765932817017,63
1884,BRISTOL,51.4545130000001,-2.58790999999997,54
1884,GRIMSBY,53.5674710000001,-0.0807839999998805,34
1884,CORK,51.9014959520001,-8.44685895399994,23
1884,GOOLE,53.7029410000001,-0.876380999999981,20
1884,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,15
1884,GREENOCK,55.9505077629267,-4.75971798437838,15
1884,POOLE,50.7150500000001,-1.98724800000002,14
1884,INVERNESS,57.4827277738256,-4.22737025390621,13
1884,Lynn (King's Lynn),52.7516798,0.402296300000103,10
1884,Stockton-on-Tees,54.5704551000001,-1.32898209999991,9
1884,FLEETWOOD,53.9154477593217,-3.01331410565124,5
1884,SLIGO,54.277488562,-8.48034919799994,4
1884,EXETER,50.7184120000001,-3.53389899999991,3
1884,WICK,58.4430600485415,-3.09285166137693,3
1884,LONDONDERRY,55.0114105220001,-7.30041944099997,2
1884,MONTROSE,56.7213304436428,-2.46576667724605,2
1884,Milford Haven,51.7143060000001,-5.04269709999988,2
1884,NEWRY,54.1483756060001,-6.32235385399997,2
1884,PLYMOUTH,50.3754565,-4.14265649999993,2
1884,SUNDERLAND,54.9068690000001,-1.38380099999989,2
1884,SWANSEA,51.62144,-3.94364599999994,2
1884,TRURO,50.2631950000001,-5.05104099999994,2
1884,ALLOA,56.1163031824617,-3.79518671321335,1
1884,BELFAST,54.613523371,-5.90696169099994,1
1884,DOVER,51.1278758,1.31340270000004,1
1884,DUBLIN,53.346388727,-6.21662037199997,1
1884,GLASGOW,55.8582389117887,-4.24254728271348,1
1884,GRANGEMOUTH,56.0086943296901,-3.71710520629876,1
1884,KIRKCALDY,56.109236880424,-3.16149504760739,1
1884,LEITH,55.9765554947196,-3.16607291534422,1
1884,SOUTHAMPTON,50.9097004,-1.40435090000005,1
1884,WISBECH,52.666317,0.158797000000163,1
1885,LONDON,51.5073509000001,-0.127758299999982,2021
1885,GRIMSBY,53.5674710000001,-0.0807839999998805,1929
1885,LIVERPOOL,53.4083714,-2.99157259999998,1368
1885,Tyne Ports,55.0179189721861,-1.42556335449211,1078
1885,BRISTOL,51.4545130000001,-2.58790999999997,962
1885,NEWPORT,51.584151,-2.99766399999993,878
1885,DUNDEE,56.4612028818325,-2.96765932817017,850
1885,POOLE,50.7150500000001,-1.98724800000002,479
1885,Stockton-on-Tees,54.5704551000001,-1.32898209999991,362
1885,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,347
1885,GREENOCK,55.9505077629267,-4.75971798437838,292
1885,Lynn (King's Lynn),52.7516798,0.402296300000103,269
1885,INVERNESS,57.4827277738256,-4.22737025390621,264
1885,GOOLE,53.7029410000001,-0.876380999999981,261
1885,DUBLIN,53.346388727,-6.21662037199997,177
1885,MONTROSE,56.7213304436428,-2.46576667724605,133
1885,WICK,58.4430600485415,-3.09285166137693,121
1885,NEWRY,54.1483756060001,-6.32235385399997,118
1885,FLEETWOOD,53.9154477593217,-3.01331410565124,113
1885,Borden,51.334,0.703,102
1885,FOWEY,50.3349900000001,-4.63652499999995,96
1885,CORK,51.9014959520001,-8.44685895399994,94
1885,EXETER,50.7184120000001,-3.53389899999991,91
1885,Deptford,51.478,-0.0265,84
1885,SLIGO,54.277488562,-8.48034919799994,79
1885,LONDONDERRY,55.0114105220001,-7.30041944099997,70
1885,TRURO,50.2631950000001,-5.05104099999994,61
1885,WEXFORD,52.3386830540001,-6.45647567999993,57
1885,DOVER,51.1278758,1.31340270000004,54
1885,Goole,53.7029410000001,-0.876380999999981,52
1885,Lerwick,60.155,-1.145,50
1885,LimerickL,52.660797938,-8.63965508699994,49
1885,Newport,51.584151,-2.99766399999993,39
1885,WORKINGTON,54.643569,-3.54275200000001,39
1885,London,51.5073509000001,-0.127758299999982,33
1885,Silvertown,51.5,0.03,30
1885,Liverpool,53.4083714,-2.99157259999998,25
1885,Tilbury Docks,51.454605122463,0.346938878173947,24
1885,COWES,50.7627850000001,-1.30053299999997,22
1885,TROON,55.5444127055824,-4.67361271972649,21
1885,Milford Haven,51.7143060000001,-5.04269709999988,20
1885,Cliffe,51.4619,0.4975,18
1885,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,17
1885,LOOE,50.3570286798092,-4.45492833862304,13
1885,BIDEFORD,51.0166840000001,-4.20666599999998,11
1885,INVERGORDON,57.6878475545925,-4.16644392846346,11
1885,OXFORD,51.7520208999999,-1.2577263,6
1885,Dublin,53.346388727,-6.21662037199997,4
1885,TILBURY DOCKS,51.454605122463,0.346938878173947,3
1885,ST. IVES,50.2103283749618,-5.48563635581966,2
1885,Skibbereen,51.5486,-9.2636,2
1885,IRVINE,55.618333779517,-4.65659498413083,1
1886,LIVERPOOL,53.4083714,-2.99157259999998,60
1886,LONDON,51.5073509000001,-0.127758299999982,38
1886,NEWPORT,51.584151,-2.99766399999993,30
1886,BRISTOL,51.4545130000001,-2.58790999999997,25
1886,GRIMSBY,53.5674710000001,-0.0807839999998805,24
1886,Tyne Ports,55.0179189721861,-1.42556335449211,22
1886,DUNDEE,56.4612028818325,-2.96765932817017,16
1886,MONTROSE,56.7213304436428,-2.46576667724605,6
1886,GOOLE,53.7029410000001,-0.876380999999981,4
1886,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,3
1886,CARDIFF,51.4815810000001,-3.17908999999992,3
1886,GREENOCK,55.9505077629267,-4.75971798437838,3
1886,SURREY COMMERCIAL DOCKS,51.4970097932452,-0.0483259357263694,3
1886,DUBLIN,53.346388727,-6.21662037199997,2
1886,GLASGOW,55.8582389117887,-4.24254728271348,2
1886,HULL,53.7456708999999,-0.336741299999971,2
1886,Hartlepool,54.6917449999999,-1.21292600000004,2
1886,LEITH,55.9765554947196,-3.16607291534422,2
1886,London,51.5073509000001,-0.127758299999982,2
1886,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,2
1886,SUNDERLAND,54.9068690000001,-1.38380099999989,2
1886,SWANSEA,51.62144,-3.94364599999994,2
1886,BELFAST,54.613523371,-5.90696169099994,1
1886,BRIDGWATER,51.1326558933295,-3.00590651324461,1
1886,DOUGLAS,54.1474883509337,-4.47930775924688,1
1886,FOLKESTONE,51.081397,1.16945599999991,1
1886,LONDONDERRY,55.0114105220001,-7.30041944099997,1
1886,PLYMOUTH,50.3754565,-4.14265649999993,1
1886,SOUTHAMPTON,50.9097004,-1.40435090000005,1
1886,Tilbury Docks,51.454605122463,0.346938878173947,1
1887,GRIMSBY,53.5674710000001,-0.0807839999998805,1919
1887,LONDON,51.5073509000001,-0.127758299999982,1810
1887,LIVERPOOL,53.4083714,-2.99157259999998,1443
1887,Tyne Ports,55.0179189721861,-1.42556335449211,1174
1887,DUNDEE,56.4612028818325,-2.96765932817017,889
1887,BRISTOL,51.4545130000001,-2.58790999999997,874
1887,NEWPORT,51.584151,-2.99766399999993,660
1887,POOLE,50.7150500000001,-1.98724800000002,641
1887,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,387
1887,GREENOCK,55.9505077629267,-4.75971798437838,259
1887,Lynn (King's Lynn),52.7516798,0.402296300000103,233
1887,FLEETWOOD,53.9154477593217,-3.01331410565124,186
1887,INVERNESS,57.4827277738256,-4.22737025390621,172
1887,SLIGO,54.277488562,-8.48034919799994,154
1887,Tilbury Docks,51.454605122463,0.346938878173947,153
1887,WICK,58.4430600485415,-3.09285166137693,136
1887,DUBLIN,53.346388727,-6.21662037199997,127
1887,MONTROSE,56.7213304436428,-2.46576667724605,127
1887,Stockton-on-Tees,54.5704551000001,-1.32898209999991,113
1887,NEWRY,54.1483756060001,-6.32235385399997,87
1887,Deptford,51.478,-0.0265,86
1887,London,51.5073509000001,-0.127758299999982,86
1887,GOOLE,53.7029410000001,-0.876380999999981,84
1887,FOWEY,50.3349900000001,-4.63652499999995,70
1887,LONDONDERRY,55.0114105220001,-7.30041944099997,56
1887,TILBURY DOCKS,51.454605122463,0.346938878173947,54
1887,TROON,55.5444127055824,-4.67361271972649,53
1887,EXETER,50.7184120000001,-3.53389899999991,47
1887,WEXFORD,52.3386830540001,-6.45647567999993,44
1887,CORK,51.9014959520001,-8.44685895399994,43
1887,LimerickL,52.660797938,-8.63965508699994,38
1887,TRURO,50.2631950000001,-5.05104099999994,29
1887,Newport,51.584151,-2.99766399999993,26
1887,DOVER,51.1278758,1.31340270000004,23
1887,RUNCORN,53.3420780000001,-2.72967299999999,23
1887,COWES,50.7627850000001,-1.30053299999997,22
1887,Milford Haven,51.7143060000001,-5.04269709999988,22
1887,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,21
1887,Lerwick,60.155,-1.145,20
1887,Cliffe,51.4619,0.4975,15
1887,CLIFFE,51.4619,0.4975,11
1887,Silvertown,51.5,0.03,10
