record_id,source_file,line_number,ship_name,origin_port,destination_port,ship_level_merchant,publication_date,commodity,merchant,raw_cargo_segment,raw_ship_line
45889,18831110p.347_p002.txt,117,Agir,Attu,LONDON,Order,10 November 1883,battens,Order,"14,264 battens-Order","Nov. 1 Agir-Attu-14,264 battens-Order"
45890,18831110p.347_p002.txt,119,Orpington,Riga,LONDON,A. Haddon,10 November 1883,sawn fir,A. Haddon,"27,295 pcs. sawn fir-A. Haddon","Nov. 1 Orpington-Riga-27,295 pcs. sawn fir-A. Haddon"
46158,18831117p.365_p002.txt,90,Imbro,Cronstadt,LONDON,Order,17 November 1883,lathwood,Order,"970 rickers, 3,714 pcs. lathwood-Order","Nov. 8 Imbro (s)-Cronstadt-970 rickers, 3,714 pcs. lathwood-Order"
46158,18831117p.365_p002.txt,90,Imbro,Cronstadt,LONDON,Order,17 November 1883,rickers,Order,"970 rickers, 3,714 pcs. lathwood-Order","Nov. 8 Imbro (s)-Cronstadt-970 rickers, 3,714 pcs. lathwood-Order"
46159,18831117p.365_p002.txt,91,St. George,Cronstadt,LONDON,"Bersimis-16,381 deals and ends, 13",17 November 1883,lathwood,"Bersimis-16,381 deals and ends, 13","4,475 pcs. lathwood Order Shakespeare-Bersimis-16,381 deals and ends, 13","St. George (s)-Cronstadt-4,475 pcs. lathwood Order Shakespeare-Bersimis-16,381 deals and ends, 13,380 palings-Meyer & Co."
46159,18831117p.365_p002.txt,91,St. George,Cronstadt,LONDON,"Bersimis-16,381 deals and ends, 13",17 November 1883,palings,Meyer and Co,380 palings-Meyer & Co.,"St. George (s)-Cronstadt-4,475 pcs. lathwood Order Shakespeare-Bersimis-16,381 deals and ends, 13,380 palings-Meyer & Co."
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,ash,Herrmann,"716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 s","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,boards whitewood,Herrmann,"716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 s","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,cherry,Herrmann,"4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,cs lumber,Herrmann,"4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,oars,"Cunningham, Shaw, and Co","272 oars-Cunningham, Shaw, & Co.","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,oars,Herrmann,"4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,planks,Herrmann,"716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 s","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,strips walnut,Herrmann,"716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 s","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,walnut,Herrmann,"716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 s","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,walnut boards,Herrmann,"4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,walnut stumps,Herrmann,"716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 s","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,white lumber,Herrmann,"716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 s","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46160,18831117p.365_p002.txt,93,Persian Monarch,New York,LONDON,Herrmann,17 November 1883,whitewood,Herrmann,"4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order","Persian Monarch (s)-New York-716 pcs., 675 boards whitewood, 196 bdls. white lumber, 207 pcs. ash and walnut stumps, 27 planks, 63 bdls. walnut, 21 strips walnut and ash, 24 squares ash-Herrmann; 272 oars-Cunningham, Shaw, & Co.; 4 cs. lumber, 22 logs, 414 squares, 24 bdls., 402 walnut boards, 7 bdls. whitewood, 2 logs cherry, 1,500 oars-Order"
46161,18831117p.365_p002.txt,94,Sperber,Bremen,LONDON,Johnson,17 November 1883,beech deals,Johnson,"1,454 beech deals-Johnson","Sperber (s)-Bremen-1,454 beech deals-Johnson"
46162,18831117p.365_p002.txt,95,Nerissa,Hambro',LONDON,Coate,17 November 1883,birchwood,Coate,363 birchwood-Coate,Nerissa (s)-Hambro'-363 birchwood-Coate
46163,18831117p.365_p002.txt,96,Essex,St. Petersburg,LONDON,Order,17 November 1883,lathwood,Order,"2,374 pcs. lathwood-Order","Essex (s)-St. Petersburg-2,374 pcs. lathwood-Order"
46164,18831117p.365_p002.txt,97,Nautilus,Genoa,LONDON,Order,17 November 1883,planks walnut,Order,"1,005 planks walnut-Order","Nautilus (s)-Genoa-1,005 planks walnut-Order"
46165,18831117p.365_p002.txt,98,Tom Pyman,Hudikswall,LONDON,Simson & Mason,17 November 1883,battens,Simson and Mason,345 stds. deals and battens-Simson & Mason,Tom Pyman (s)-Hudikswall-345 stds. deals and battens-Simson & Mason
46165,18831117p.365_p002.txt,98,Tom Pyman,Hudikswall,LONDON,Simson & Mason,17 November 1883,deals,Simson and Mason,345 stds. deals and battens-Simson & Mason,Tom Pyman (s)-Hudikswall-345 stds. deals and battens-Simson & Mason
46166,18831117p.365_p002.txt,99,Bygdo,Christiania,LONDON,Simson & Mason,17 November 1883,boards,Simson and Mason,"3,739 boards-Simson & Mason","Bygdo (s)-Christiania-3,739 boards-Simson & Mason; 220 stds. boards-Order"
46166,18831117p.365_p002.txt,99,Bygdo,Christiania,LONDON,Simson & Mason,17 November 1883,boards,Simson & Mason,220 stds. boards-Order,"Bygdo (s)-Christiania-3,739 boards-Simson & Mason; 220 stds. boards-Order"
46167,18831117p.365_p002.txt,100,Charlaw,Gideabacka,LONDON,Order,17 November 1883,battens,Order,"17,225 deals and battens-Order","Charlaw (s)-Gideabacka-17,225 deals and battens-Order"
46167,18831117p.365_p002.txt,100,Charlaw,Gideabacka,LONDON,Order,17 November 1883,deals,Order,"17,225 deals and battens-Order","Charlaw (s)-Gideabacka-17,225 deals and battens-Order"
46168,18831117p.365_p002.txt,101,Wilton,Gefle,LONDON,Order,17 November 1883,battens,Order,570 stds. deals and battens-Order,9 Wilton (s)-Gefle-570 stds. deals and battens-Order
46168,18831117p.365_p002.txt,101,Wilton,Gefle,LONDON,Order,17 November 1883,deals,Order,570 stds. deals and battens-Order,9 Wilton (s)-Gefle-570 stds. deals and battens-Order
46169,18831117p.365_p002.txt,102,Lady Clare,Sundswall,LONDON,Order,17 November 1883,battens,Order,420 stds. deals and battens-Order,Lady Clare (s)-Sundswall-420 stds. deals and battens-Order
46169,18831117p.365_p002.txt,102,Lady Clare,Sundswall,LONDON,Order,17 November 1883,deals,Order,420 stds. deals and battens-Order,Lady Clare (s)-Sundswall-420 stds. deals and battens-Order
46170,18831117p.365_p002.txt,103,Standard,Cronstadt,LONDON,Boyce,17 November 1883,lathwood,Boyce,"4,767 pcs. lathwood-Boyce","Standard (s)-Cronstadt-4,767 pcs. lathwood-Boyce"
46171,18831117p.365_p002.txt,104,Glen Gelder,Danzig,LONDON,sleepers-Order,17 November 1883,half-sleepers,sleepers-Order,"5,475 sleepers, 650 half-sleepers-Order","Glen Gelder (s)-Danzig-5,475 sleepers, 650 half-sleepers-Order"
46171,18831117p.365_p002.txt,104,Glen Gelder,Danzig,LONDON,sleepers-Order,17 November 1883,sleepers,sleepers-Order,"5,475 sleepers, 650 half-sleepers-Order","Glen Gelder (s)-Danzig-5,475 sleepers, 650 half-sleepers-Order"
46172,18831117p.365_p002.txt,106,Arisaig,Danzig,LONDON,Churchill; 43,17 November 1883,staves,Churchill; 43,455 staves-Order,"Arisaig (s)-Danzig-948 pcs. timber-Churchill; 43,455 staves-Order"
46172,18831117p.365_p002.txt,106,Arisaig,Danzig,LONDON,Churchill; 43,17 November 1883,timber,Churchill,948 pcs. timber-Churchill,"Arisaig (s)-Danzig-948 pcs. timber-Churchill; 43,455 staves-Order"
46173,18831117p.365_p002.txt,107,Montrose,Nyhamn,LONDON,"Thomson, Bonar, & Co.",17 November 1883,battens,"Thomson, Bonar, and Co","400 stds. deals and battens-Thomson, Bonar, & Co.","Montrose (s)-Nyhamn-400 stds. deals and battens-Thomson, Bonar, & Co."
46173,18831117p.365_p002.txt,107,Montrose,Nyhamn,LONDON,"Thomson, Bonar, & Co.",17 November 1883,deals,"Thomson, Bonar, and Co","400 stds. deals and battens-Thomson, Bonar, & Co.","Montrose (s)-Nyhamn-400 stds. deals and battens-Thomson, Bonar, & Co."
46174,18831117p.365_p002.txt,108,Olga,Danzig,LONDON,blocks-Order,17 November 1883,half-blocks,blocks-Order,"8,613 sleepers, and 397 half-blocks-Order","Olga (s)-Danzig-8,613 sleepers, and 397 half-blocks-Order"
46174,18831117p.365_p002.txt,108,Olga,Danzig,LONDON,blocks-Order,17 November 1883,sleepers,blocks-Order,"8,613 sleepers, and 397 half-blocks-Order","Olga (s)-Danzig-8,613 sleepers, and 397 half-blocks-Order"
46175,18831117p.365_p002.txt,109,Cambusdoon,Campbeltown,LONDON,Stewart Bros.,17 November 1883,deal ends,Stewart Bros,"1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros.","Cambusdoon-Campbeltown-1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros."
46175,18831117p.365_p002.txt,109,Cambusdoon,Campbeltown,LONDON,Stewart Bros.,17 November 1883,deals,Stewart Bros,"1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros.","Cambusdoon-Campbeltown-1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros."
46175,18831117p.365_p002.txt,109,Cambusdoon,Campbeltown,LONDON,Stewart Bros.,17 November 1883,scantlings,Stewart Bros,"1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros.","Cambusdoon-Campbeltown-1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros."
46175,18831117p.365_p002.txt,109,Cambusdoon,Campbeltown,LONDON,Stewart Bros.,17 November 1883,timber,Stewart Bros,"1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros.","Cambusdoon-Campbeltown-1,076 pcs. timber, 11,668 deals, 2,609 scantlings, 4,195 deal ends-Stewart Bros."
46176,18831117p.365_p002.txt,110,Gesine,Danzig,LONDON,Order,17 November 1883,staves,Order,"2,917 staves-Order","Gesine-Danzig-229 pcs. timber Churchill; 2,917 staves-Order"
46176,18831117p.365_p002.txt,110,Gesine,Danzig,LONDON,Order,17 November 1883,timber churchill,Order,229 pcs. timber Churchill,"Gesine-Danzig-229 pcs. timber Churchill; 2,917 staves-Order"
46177,18831117p.365_p002.txt,111,Victoria,Uleaborg,LONDON,Neame & Co.,17 November 1883,firewood,Neame and Co,155 fms. firewood-Neame & Co.,Victoria - Uleaborg - 155 fms. firewood-Neame & Co.
46178,18831117p.365_p002.txt,112,Stanley,Gefle,LONDON,Order,17 November 1883,battens,Order,370 stds. deals and battens-Order,Stanley (s)-Gefle-370 stds. deals and battens-Order
46178,18831117p.365_p002.txt,112,Stanley,Gefle,LONDON,Order,17 November 1883,deals,Order,370 stds. deals and battens-Order,Stanley (s)-Gefle-370 stds. deals and battens-Order
46179,18831117p.365_p002.txt,113,Flid,St. Ana,LONDON,Order,17 November 1883,ends mahogany,Order,"353 logs, 16 log ends mahogany-Order","10 Flid-St. Ana-353 logs, 16 log ends mahogany-Order"
46180,18831117p.365_p002.txt,114,Renown,Riga,LONDON,Order,17 November 1883,battens,Order,401 stds. deals and battens-Order,Renown (s)-Riga-401 stds. deals and battens-Order
46180,18831117p.365_p002.txt,114,Renown,Riga,LONDON,Order,17 November 1883,deals,Order,401 stds. deals and battens-Order,Renown (s)-Riga-401 stds. deals and battens-Order
46181,18831117p.365_p002.txt,115,Mercutio,Cronstadt,LONDON,Order,17 November 1883,lathwood,Order,"3,000 pcs. lathwood-Order","Mercutio-Cronstadt-3,000 pcs. lathwood-Order"
46182,18831117p.365_p002.txt,118,Advance,Drammen,LONDON,"Order; 43,028 boards",17 November 1883,battens,"Tagart, Boyson, and Co","deals and battens-Tagart, Boyson, & Co.","12 Advance-Drammen-12,918 pcs. deal ends, 800 bdls. laths-Order; 43,028 boards, deals and battens-Tagart, Boyson, & Co."
46182,18831117p.365_p002.txt,118,Advance,Drammen,LONDON,"Order; 43,028 boards",17 November 1883,boards,"Order; 43,028 boards","43,028 boards","12 Advance-Drammen-12,918 pcs. deal ends, 800 bdls. laths-Order; 43,028 boards, deals and battens-Tagart, Boyson, & Co."
46182,18831117p.365_p002.txt,118,Advance,Drammen,LONDON,"Order; 43,028 boards",17 November 1883,deal ends,"Order; 43,028 boards","12,918 pcs. deal ends, 800 bdls. laths-Order","12 Advance-Drammen-12,918 pcs. deal ends, 800 bdls. laths-Order; 43,028 boards, deals and battens-Tagart, Boyson, & Co."
46182,18831117p.365_p002.txt,118,Advance,Drammen,LONDON,"Order; 43,028 boards",17 November 1883,deals,"Tagart, Boyson, and Co","deals and battens-Tagart, Boyson, & Co.","12 Advance-Drammen-12,918 pcs. deal ends, 800 bdls. laths-Order; 43,028 boards, deals and battens-Tagart, Boyson, & Co."
46182,18831117p.365_p002.txt,118,Advance,Drammen,LONDON,"Order; 43,028 boards",17 November 1883,laths,"Order; 43,028 boards","12,918 pcs. deal ends, 800 bdls. laths-Order","12 Advance-Drammen-12,918 pcs. deal ends, 800 bdls. laths-Order; 43,028 boards, deals and battens-Tagart, Boyson, & Co."
46183,18831117p.365_p002.txt,119,Taurus,Amsterdam,LONDON,Order,17 November 1883,ebony,Order,112 logs ebony-Order,Taurus (s)-Amsterdam-112 logs ebony-Order
46184,18831117p.365_p002.txt,120,Edda,River Ouelle,LONDON,Order,17 November 1883,deals,Order,"19,403 deals-Order","Edda-River Ouelle-19,403 deals-Order"
46185,18831117p.365_p002.txt,121,York,Qvartvik,LONDON,Order,17 November 1883,deals,Order,"1,525 doz. deals-Order","York (s)-Qvartvik-1,525 doz. deals-Order"
46186,18831117p.365_p002.txt,122,Valborg,Rimouski,LONDON,Order,17 November 1883,deals,Order,"31,704 deals, 2,093 ends-Order","Valborg-Rimouski-31,704 deals, 2,093 ends-Order"
46186,18831117p.365_p002.txt,122,Valborg,Rimouski,LONDON,Order,17 November 1883,ends,Order,"31,704 deals, 2,093 ends-Order","Valborg-Rimouski-31,704 deals, 2,093 ends-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,boards,Lee and Co,600 doz. boards-Lee & Co.,"Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,boards,Thomson and Co,248 doz. boards-Thomson & Co.,"Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,doors,Prie Wotton,761 doors-Prie Wotton,"Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,doors,Crow,"100 doors, 275 bdls. skirting-Crow & Son","Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,firewood,"With, Webster, & Co.; 301 bdls. mouldings","50 prs. oars, 12 fms. firewood-Order","Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,mouldings,"With, Webster, and Co","135 bdls. mouldings-With, Webster, & Co.","Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,mouldings,"With, Webster, & Co.; 301 bdls. mouldings",301 bdls. mouldings,"Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,oars,"With, Webster, & Co.; 301 bdls. mouldings","50 prs. oars, 12 fms. firewood-Order","Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46187,18831117p.365_p002.txt,123,Albert Edward-,Gothenburg,LONDON,"With, Webster, & Co.; 301 bdls. mouldings",17 November 1883,skirting,Crow,"100 doors, 275 bdls. skirting-Crow & Son","Albert Edward-(s)-Gothenburg-135 bdls. mouldings-With, Webster, & Co.; 301 bdls. mouldings, 761 doors-Prie Wotton; 100 doors, 275 bdls. skirting-Crow & Son; 600 doz. boards-Lee & Co.; 248 doz. boards-Thomson & Co.; 50 prs. oars, 12 fms. firewood-Order"
46188,18831117p.365_p002.txt,124,Faraday,New York,LONDON,Tate & Son; 3,17 November 1883,headings,Tate,"246 pkgs. headings, 10,749 pkgs. staves-Tate & Son","Faraday (s)-New York-246 pkgs. headings, 10,749 pkgs. staves-Tate & Son; 3,600 staves-Order"
46188,18831117p.365_p002.txt,124,Faraday,New York,LONDON,Tate & Son; 3,17 November 1883,staves,Tate,"246 pkgs. headings, 10,749 pkgs. staves-Tate & Son","Faraday (s)-New York-246 pkgs. headings, 10,749 pkgs. staves-Tate & Son; 3,600 staves-Order"
46188,18831117p.365_p002.txt,124,Faraday,New York,LONDON,Tate & Son; 3,17 November 1883,staves,Tate & Son; 3,600 staves-Order,"Faraday (s)-New York-246 pkgs. headings, 10,749 pkgs. staves-Tate & Son; 3,600 staves-Order"
46189,18831117p.365_p002.txt,125,Kong Oscar II.,Quebec,LONDON,Order,17 November 1883,deals,Order,"22,887 deals, 1,798 ends-Order","Kong Oscar II.-Quebec-22,887 deals, 1,798 ends-Order"
46189,18831117p.365_p002.txt,125,Kong Oscar II.,Quebec,LONDON,Order,17 November 1883,ends,Order,"22,887 deals, 1,798 ends-Order","Kong Oscar II.-Quebec-22,887 deals, 1,798 ends-Order"
46190,18831117p.365_p002.txt,126,Benona,Alvarado,LONDON,Murrietta,17 November 1883,cedar,Murrietta,526 logs cedar and mahogany-Murrietta,Benona (s)-Alvarado-526 logs cedar and mahogany-Murrietta; 320 logs cedar and mahogany-Boyce
46190,18831117p.365_p002.txt,126,Benona,Alvarado,LONDON,Murrietta,17 November 1883,cedar,Boyce,320 logs cedar and mahogany-Boyce,Benona (s)-Alvarado-526 logs cedar and mahogany-Murrietta; 320 logs cedar and mahogany-Boyce
46190,18831117p.365_p002.txt,126,Benona,Alvarado,LONDON,Murrietta,17 November 1883,mahogany,Murrietta,526 logs cedar and mahogany-Murrietta,Benona (s)-Alvarado-526 logs cedar and mahogany-Murrietta; 320 logs cedar and mahogany-Boyce
46190,18831117p.365_p002.txt,126,Benona,Alvarado,LONDON,Murrietta,17 November 1883,mahogany,Boyce,320 logs cedar and mahogany-Boyce,Benona (s)-Alvarado-526 logs cedar and mahogany-Murrietta; 320 logs cedar and mahogany-Boyce
46191,18831117p.365_p002.txt,127,Varna,Cronstadt,LONDON,Order,17 November 1883,lathwood,Order,"2,795 pcs. lathwood-Order","Varna (s)-Cronstadt-2,795 pcs. lathwood-Order"
46192,18831117p.365_p002.txt,128,Fortunata,Catterina,LONDON,180,17 November 1883,rangoon,180,Rangoon-180 teak planks-Order,Fortunata - Catterina-Rangoon-180 teak planks-Order
