record_id,arrival_year,source_file,line_number,ship_name,origin_port,destination_port,row_count,clause_indicators,raw_line
18349,1879,18791108p.236_p001.txt,131,Rebekka,Santa Ana,LONDON,1,1,Rebekka-Santa Ana-mahogany-Morlet
18350,1879,18791108p.236_p001.txt,132,Consort,Cronstadt,LONDON,1,1,Consort (s)-Cronstadt-lathwood-W. Baker
18351,1879,18791108p.236_p001.txt,133,Axel,Tornea,LONDON,1,1,"Axel-Tornea-deals, &c.-G. F. Neame"
18352,1879,18791108p.236_p001.txt,134,Viatka,P'burg,LONDON,1,1,28 Viatka-P'burg-lathwood-J. Knight
18353,1879,18791108p.236_p001.txt,135,Sophie,Skutskar,LONDON,1,1,Sophie-Skutskar-firewood-Jewett
18354,1879,18791108p.236_p001.txt,136,Astrup S. Humphreys,Tornea,LONDON,1,1,"Astrup S. Humphreys-Tornea-deals, &c.-Neame"
18356,1879,18791108p.236_p001.txt,139,Ormelie,Wifsta Warf,LONDON,1,1,Ormelie-Wifsta Warf-firewood-Order
18357,1879,18791108p.236_p001.txt,140,Neckar,Lulea,LONDON,1,1,"Neckar-Lulea-deals, &c.-Order"
18358,1879,18791108p.236_p001.txt,141,Gevalia,Frano,LONDON,1,1,"Gevalia-Frano-firewood-With, Webster"
18359,1879,18791108p.236_p001.txt,142,Flekker,Christinestadt,LONDON,1,1,"Flekker-Christinestadt-deals, &c.-Order"
18360,1879,18791108p.236_p001.txt,143,Dagmar,Kotka,LONDON,1,1,Dagmar-Kotka-staves-Order
18361,1879,18791108p.236_p001.txt,144,Amazon,Kopmanholmen,LONDON,1,1,"Amazon-Kopmanholmen-deals, &c.-G. Arnold"
18362,1879,18791108p.236_p001.txt,145,Dina,Skelleftea,LONDON,1,1,"Dina-Skelleftea-deals, &c.-Order"
18363,1879,18791108p.236_p001.txt,146,Egidis,Cronstadt,LONDON,1,1,"Egidis-Cronstadt-lathwood, &c.-Order"
18364,1879,18791108p.236_p001.txt,147,Neva,Xiania,LONDON,1,1,Neva-Xiania-staves-White Bros.
18365,1879,18791108p.236_p001.txt,148,Caroline,Xiania,LONDON,1,1,Caroline-Xiania-staves-White Bros.
18366,1879,18791108p.236_p002.txt,2,Superior,Sundswall,LONDON,1,1,Superior-Sundswall-firewood-Order
18367,1879,18791108p.236_p002.txt,3,Orixa,Cronstadt,LONDON,1,1,"Orixa-Cronstadt-deals, &c.-Foy, Morgan"
18368,1879,18791108p.236_p002.txt,4,Johannes,Nederkalix,LONDON,1,1,"Johannes-Nederkalix-deals, &c.-Order"
18369,1879,18791108p.236_p002.txt,5,Petrellen,Hudikswall,LONDON,1,1,Petrellen-Hudikswall-firewood-C. Glover
18370,1879,18791108p.236_p002.txt,6,Luca,Stromnas,LONDON,1,1,Luca-Stromnas-firewood-Order
18371,1879,18791108p.236_p002.txt,7,Schelde,Ljusne,LONDON,1,1,Schelde-Ljusne-firewood-Order
18372,1879,18791108p.236_p002.txt,8,Niger,Lulea,LONDON,1,1,"Niger-Lulea-deals, &c.-Order"
18373,1879,18791108p.236_p002.txt,9,Harmonie,Ruthula,LONDON,1,1,"Harmonie-Ruthula-battens, &c.-Order"
18374,1879,18791108p.236_p002.txt,10,Sinken,Bjorneborg,LONDON,1,1,Sinken-Bjorneborg-firewood-Order
18376,1879,18791108p.236_p002.txt,13,Himalaya,Skelleftea,LONDON,1,1,Himalaya-Skelleftea-firewood-Order
18377,1879,18791108p.236_p002.txt,14,Verein,Marieberg,LONDON,1,1,Verein-Marieberg-battens-Order
18378,1879,18791108p.236_p002.txt,15,Canada,Skelleftea,LONDON,1,1,Canada-Skelleftea-deals-Tagart & Co.
18379,1879,18791108p.236_p002.txt,16,Haabet,Uleaborg,LONDON,1,1,Haabet-Uleaborg-firewood-Sieveking
18382,1879,18791108p.236_p002.txt,19,Drafa,Sundswall,LONDON,1,1,Drafa-Sundswall-firewood-With & Co.
18383,1879,18791108p.236_p002.txt,20,Olga,Ahlafors,LONDON,1,1,"Olga-Ahlafors-deals, &c.-Thomson, Bonar"
18384,1879,18791108p.236_p002.txt,21,Albion,Hernosand,LONDON,1,1,"Albion-Hernosand-deals, &c.-Order"
18385,1879,18791108p.236_p002.txt,22,Mathilde,Pitea,LONDON,1,1,29 Mathilde-Pitea-deals-New Gellivara Co.
18386,1879,18791108p.236_p002.txt,23,C. Sophie,Svartvik,LONDON,1,1,C. Sophie-Svartvik-firewood-Order
18387,1879,18791108p.236_p002.txt,24,Elin,Gefle,LONDON,1,1,"Elin-Gefle-deals, &c.-Order"
18388,1879,18791108p.236_p002.txt,25,Robinsons,Gefle,LONDON,1,1,"Robinsons-Gefle-deals, &c.-With, Rhoss"
18389,1879,18791108p.236_p002.txt,26,Bergit,Bjorneborg,LONDON,1,1,Bergit-Bjorneborg-firewood-G. F. Neame
18390,1879,18791108p.236_p002.txt,27,Justicia,Ornskoldsvik,LONDON,1,1,Justicia-Ornskoldsvik-deals-New Gellivara Co.
18391,1879,18791108p.236_p002.txt,28,Petrea,Lulea,LONDON,1,1,Petrea-Lulea-firewood-Order
18393,1879,18791108p.236_p002.txt,30,Grisslehamn,Tonala,LONDON,1,1,Grisslehamn-Tonala-mahogany-Order
18394,1879,18791108p.236_p002.txt,31,Breeze,Soderhamn,LONDON,1,1,Breeze-Soderhamn-wood pulp-Thomson
18396,1879,18791108p.236_p002.txt,33,Irrawaddy,Rangoon,LONDON,1,1,Irrawaddy (s)-Rangoon-teak-Order
18397,1879,18791108p.236_p002.txt,34,H. Angell,Nederkalix,LONDON,1,1,"H. Angell-Nederkalix-deals, &c.-Order"
18398,1879,18791108p.236_p002.txt,35,Norden,Skelleftea,LONDON,1,1,31 Norden-Skelleftea-battens-Order
18399,1879,18791108p.236_p002.txt,36,Elina,Nederkalix,LONDON,1,1,Elina-Nederkalix-deals-Order
18401,1879,18791108p.236_p002.txt,38,Castor,Drammen,LONDON,1,1,"Castor-Drammen-boards, &c.-Order"
18402,1879,18791108p.236_p002.txt,39,Hanna,Uleaborg,LONDON,1,1,"Hanna-Uleaborg-deals, &c.-Order"
18404,1879,18791108p.236_p002.txt,41,Ellida,Kungsgarten,LONDON,1,1,Ellida-Kungsgarten-firewood-Duus & Co.
18405,1879,18791108p.236_p002.txt,42,Lulea,,LONDON,1,1,"Lulea-deals-New Gellivara Co. Uno-Quebec-deals, &c.-Order"
18406,1879,18791108p.236_p002.txt,45,C. Loven,Uleaborg,LONDON,1,1,C. Loven-Uleaborg-firewood-Order
18407,1879,18791108p.236_p002.txt,46,Atlantic,Bollsta Bruk,LONDON,1,1,Atlantic-Bollsta Bruk-battens-Order
18408,1879,18791108p.236_p002.txt,47,Lena,P'burg,LONDON,1,1,Lena (s)-P'burg-lathwood-Knight
18409,1879,18791108p.236_p002.txt,48,Argyll,Cronstadt,LONDON,1,1,Argyll-Cronstadt-lathwood-Order
18410,1879,18791108p.236_p002.txt,49,Christiane,Lulea,LONDON,1,1,Christiane-Lulea-firewood-Order
18411,1879,18791108p.236_p002.txt,50,Mark To,Pitea,LONDON,1,1,"Mark To-Pitea-deals, &c.-New Gellivara Co."
18412,1879,18791108p.236_p002.txt,51,Skandia,Nordmaling,LONDON,1,1,Skandia-Nordmaling-staves-Order
18413,1879,18791108p.236_p002.txt,52,Shakespeare,Skelleftea,LONDON,1,1,Shakespeare-Skelleftea-deals-Order
18414,1879,18791108p.236_p002.txt,53,Eupatoria,Cronstadt,LONDON,1,1,"Eupatoria-Cronstadt-deals, &c.-Order"
18415,1879,18791108p.236_p002.txt,54,Lord Dufferin,Kotka,LONDON,1,1,Lord Dufferin-Kotka-staves-With & Co.
18416,1879,18791108p.236_p002.txt,55,F. von Schautz Atterdag,Torefors,LONDON,1,1,"F. von Schautz Atterdag-Torefors-deals, &c.-Giles"
18417,1879,18791108p.236_p002.txt,57,Kaja,Pitea,LONDON,1,1,3 Kaja-Pitea-deals-New Gellivara Co.
18418,1879,18791108p.236_p002.txt,58,Cameo,Xiania,LONDON,1,1,Cameo (s)-Xiania-boards-Alexander Bros.
18419,1879,18791108p.236_p002.txt,61,T. Anderson brush blocks-J. Keen Bjorn,G'burg,LONDON,1,1,T. Anderson brush blocks-J. Keen Bjorn (s)-G'burg-battens-Lee & Chapman
18420,1879,18791108p.236_p002.txt,64,Carl XV.,G'burg,LONDON,1,1,"Carl XV. (s)-G'burg-laths, &c.-Order"
18421,1879,18791108p.236_p002.txt,66,Astracan,Svartvik,LONDON,1,1,Astracan-Svartvik-firewood-Order
18422,1879,18791108p.236_p002.txt,67,George,Iggesund,LONDON,1,1,"George-Iggesund-deals, &c.-Order"
18423,1879,18791108p.236_p002.txt,68,Presto,Skonvik,LONDON,1,1,Presto-Skonvik-firewood-Order
18424,1879,18791108p.236_p002.txt,69,Olga,Kopmanholmen,LONDON,1,1,"Olga-Kopmanholmen-deals, &c.-Order"
18427,1879,18791108p.236_p002.txt,72,Telegraph,Hernosand,LONDON,1,1,Telegraph-Hernosand-firewood-Order
18428,1879,18791108p.236_p002.txt,73,Bertha,Danzig,LONDON,1,1,"Bertha-Danzig-sleepers, &c.-Gabriel & Son"
18430,1879,18791108p.236_p002.txt,75,Alice,Riisoer,LONDON,1,1,Alice-Riisoer-firewood-Order
18431,1879,18791108p.236_p002.txt,76,Resolution,Norrsundet,LONDON,1,1,Resolution-Norrsundet-planks-Braddick
18432,1879,18791108p.236_p002.txt,77,Ann Lucy,Husum,LONDON,1,1,Ann Lucy-Husum-firewood-Jewett
18433,1879,18791108p.236_p002.txt,78,Harmonia,Soderhamn,LONDON,1,1,Harmonia-Soderhamn-deals-Order
18434,1879,18791108p.236_p002.txt,79,Soderhamn,Svartvik,LONDON,1,1,Soderhamn-Svartvik-firewood-Order
18435,1879,18791108p.236_p002.txt,80,Hermod,Soderhamn,LONDON,1,1,"4 Hermod (s)-Soderhamn-deals, &c.-Order"
18436,1879,18791108p.236_p002.txt,81,J. Drake,Cronstadt,LONDON,1,1,J. Drake (s)-Cronstadt-lathwood-Baker
18437,1879,18791108p.236_p002.txt,82,Surrey,P'burg,LONDON,1,1,Surrey (s)-P'burg-lathwood-Reynolds
18438,1879,18791108p.236_p002.txt,83,Resolut,Lulea,LONDON,1,1,"Resolut-Lulea-deals, &c.-New Gellivara Co."
18439,1879,18791108p.236_p002.txt,84,Lizz,Sundswall,LONDON,1,1,"Lizz-Sundswall-flooring, &c.-Order"
18440,1879,18791108p.236_p002.txt,85,Hebe,Skien,LONDON,1,1,5 Hebe-Skien-firewood-G. Jewett
18441,1879,18791108p.236_p002.txt,86,Long Ditton,Cronstadt,LONDON,1,1,Long Ditton (s)-Cronstadt-lathwood-Order
18442,1879,18791108p.236_p002.txt,87,Leonida,Sundswall,LONDON,1,1,Leonida-Sundswall-firewood-Order
18877,1879,18791122p.253_p001.txt,4,Cronstadt,,LONDON,1,1,"Cronstadt-deals, &c.-Order Peter Kraft-Danzig-sleepers, &c.-Churchill"
18878,1879,18791122p.253_p001.txt,4,Peter Kraft,Danzig,LONDON,1,1,"Peter Kraft-Danzig-sleepers, &c.-Churchill"
18880,1879,18791122p.253_p001.txt,7,Surprise,Puerto Cortes,LONDON,1,1,Surprise-Puerto Cortes-mahog.-Dieseldorff
18881,1879,18791122p.253_p001.txt,8,Camille,Miramichi,LONDON,1,1,"Camille (s)-Miramichi-deals, &c.-Guy & Co."
18882,1879,18791122p.253_p001.txt,9,Alf,Tonala,LONDON,1,1,Alf-Tonala-mahogany-Order
18883,1879,18791122p.253_p001.txt,10,Patriot Queen,Oak Bay,LONDON,1,1,"Patriot Queen-Oak Bay-deals, &c.-Order"
18884,1879,18791122p.253_p001.txt,11,Birmingham,Quebec,LONDON,1,1,Birmingham-Quebec-deals-Holmes & Co.
18885,1879,18791122p.253_p001.txt,12,Tiger,Miramichi,LONDON,1,1,"Tiger-Miramichi-deals, &c.-Stewart Bros."
18886,1879,18791122p.253_p001.txt,13,Olive Mount,Dalhousie,LONDON,1,1,"Olive Mount-Dalhousie-deals, &c.-Order"
18888,1879,18791122p.253_p001.txt,16,Valparaiso,Ytlersfors,LONDON,1,1,Valparaiso-Ytlersfors-deals-Order
18889,1879,18791122p.253_p001.txt,17,Electra,Montreal,LONDON,1,1,8 Electra-Montreal-deals-Order
18891,1879,18791122p.253_p001.txt,19,Havfyrnen,Soderhamn,LONDON,1,1,"10 Havfyrnen-Soderhamn-deals, &c.-Order"
18892,1879,18791122p.253_p001.txt,20,Parana,P'burg,LONDON,1,1,Parana (s)-P'burg-lathwood-Reynolds
18893,1879,18791122p.253_p001.txt,21,Tom Pyman,Hudikswall,LONDON,1,1,Tom Pyman (s)-Hudikswall-deals-Order
18894,1879,18791122p.253_p001.txt,22,H. Sellachopp,Santa Ana,LONDON,1,1,H. Sellachopp-Santa Ana-mah.-Nottelle
18896,1879,18791122p.253_p001.txt,24,Mandal,Bathurst,LONDON,1,1,"Mandal-Bathurst-deals, &c.-Carvill & Co."
18897,1879,18791122p.253_p001.txt,25,Mayfield,Cronstadt,LONDON,1,1,Mayfield-Cronstadt-lathwood-Knight
18898,1879,18791122p.253_p001.txt,26,Gallina,N. York,LONDON,1,1,12 Gallina (s)-N. York-191 ls. mah.-Nottelle
18899,1879,18791122p.253_p001.txt,27,Asia,Narva,LONDON,1,1,Asia (s)-Narva-deals-R. H. Dahl & Co.
18900,1879,18791122p.253_p001.txt,28,Paxo,Cronstadt,LONDON,1,1,Paxo (s)-Cronstadt-lathwood-J. R. Bourne
18901,1879,18791122p.253_p001.txt,29,W. Stephenson,Saguenay,LONDON,1,1,"W. Stephenson-Saguenay-deals, &c.-Order"
18902,1879,18791122p.253_p001.txt,30,Guiding Star,Memel,LONDON,1,1,Guiding Star-Memel-staves-Order
18906,1879,18791122p.253_p001.txt,36,Rosedale,Riga,LONDON,1,1,Rosedale (s)-Riga-lathwood-Order
18907,1879,18791122p.253_p001.txt,37,Success,Cronstadt,LONDON,1,1,"15 Success (s)-Cronstadt-lathwood, &c.-Order"
18910,1879,18791122p.253_p001.txt,40,Sirene,Belize,LONDON,1,1,"Sirene-Belize-mahogany, &c.-Order"
18911,1879,18791122p.253_p001.txt,41,Frithjof,Quebec,LONDON,1,1,"Frithjof-Quebec-deals,-Bryant & Co."
18913,1879,18791122p.253_p001.txt,44,Mary,Gefle,LONDON,1,1,"Mary-Gefle-deals, &c.-Order"
18915,1879,18791122p.253_p001.txt,46,With & Co. boards-Order Altofts,Soderhamn,LONDON,1,1,With & Co. boards-Order Altofts (s)-Soderhamn-dls-Simson & Mason
18916,1879,18791122p.253_p001.txt,49,Bjorn,G'burg,LONDON,1,1,Bjorn (s)-G'burg-boards-Rolt & Co.
18917,1879,18791122p.253_p001.txt,50,Sandell & Co. firewood-Order Kelso,Riga,LONDON,1,1,Sandell & Co. firewood-Order Kelso (s)-Riga-lathwood-Order
18918,1879,18791122p.253_p001.txt,53,Caprera,Chatham,LONDON,1,1,"Caprera (s)-Chatham-deals, &c.-Order"
18919,1879,18791122p.253_p001.txt,54,Astrea,Uleaborg,LONDON,1,1,"Astrea-Uleaborg-deals, &c.-Order"
18920,1879,18791122p.253_p001.txt,55,Victor,Quebec,LONDON,1,1,"Victor-Quebec-deals, &c.-Order"
18921,1879,18791122p.253_p001.txt,56,Nordstjernen,Belize,LONDON,1,1,Nordstjernen-Belize-mahogany-Skelton
18922,1879,18791122p.253_p001.txt,57,Victoria,Porsgrund,LONDON,1,1,Victoria-Porsgrund-battens-G. F. Neame
18923,1879,18791122p.253_p001.txt,58,C. Knudsen,Santa Ana,LONDON,1,1,18 C. Knudsen-Santa Ana-mahogany-Skelton
18924,1879,18791122p.253_p001.txt,59,Salisbury,Cronstadt,LONDON,1,1,Salisbury (s)-Cronstadt-lathwood-Boyce
18925,1879,18791122p.253_p001.txt,60,Kakreback,Uleaborg,LONDON,1,1,"Kakreback-Uleaborg-dls, &c.-Sieveking"
18926,1879,18791122p.253_p001.txt,61,Mourino,Cronstadt,LONDON,1,1,Mourino (s)-Cronstadt-lathwood-J. Knight
18927,1879,18791122p.253_p001.txt,62,Saga,North Sydney,LONDON,1,1,"19 Saga-North Sydney-deals, &c.-Order"
18928,1879,18791122p.253_p001.txt,63,Albertine,Quebec,LONDON,1,1,"Albertine-Quebec-deals, &c.-Order"
18929,1879,18791122p.253_p001.txt,64,Vincitore,Saguenay,LONDON,1,1,"Vincitore-Saguenay-deals, &c.-Order"
18930,1879,18791122p.253_p001.txt,65,Nor,F'shald,LONDON,1,1,"Nor-F'shald-staves-Duus, Brown & Co."
18931,1879,18791122p.253_p001.txt,66,Parana,G'burg,LONDON,1,1,Parana-G'burg-firewood-Order
18932,1879,18791122p.253_p001.txt,67,Charlotte,Nykoping,LONDON,1,1,Charlotte-Nykoping-dls. &c-Nicks & Penton
16931,1879,18790927p.189_p001.txt,6,Konigsberg,,LONDON,1,1,"Konigsberg-sleepers-Order Fatfield (s)-Memel-sleepers, deals-Order"
16933,1879,18790927p.189_p001.txt,8,M. Sarah,Pensacola,LONDON,1,1,"M. Sarah-Pensacola-deals, &c.-Order"
16934,1879,18790927p.189_p001.txt,9,Avena,Soderhamn,LONDON,1,1,Avena-Soderhamn-deals-Simson & Mason
16935,1879,18790927p.189_p001.txt,10,Mary & Catherine,Archangel,LONDON,1,1,Mary & Catherine-Archangel-deals-Order
16936,1879,18790927p.189_p001.txt,11,Belmont,Riga,LONDON,1,1,"Belmont (s)-Riga-deals, &c.-Order"
16937,1879,18790927p.189_p001.txt,12,Bertha,Nuevitas,LONDON,1,1,"12 Bertha-Nuevitas-mahogany, &c.-Order"
16938,1879,18790927p.189_p001.txt,13,Messenger,Archangel,LONDON,1,1,"Messenger-Archangel-deals, &c-Order"
16939,1879,18790927p.189_p001.txt,14,Tove,Soderhamn,LONDON,1,1,"Tove-Soderhamn-deals, &c-H. Seager"
16940,1879,18790927p.189_p001.txt,15,Ganymedes,Kotka,LONDON,1,1,Ganymedes-Kotka-firewood-Order
16941,1879,18790927p.189_p001.txt,16,S. A. Sadler,Gefle,LONDON,1,1,"S. A. Sadler (s)-Gefle-deals, &c.-Order"
16942,1879,18790927p.189_p001.txt,17,Consort,Cronstadt,LONDON,1,1,13 Consort (s)-Cronstadt-lathwood-Reynolds
16943,1879,18790927p.189_p001.txt,18,Constance,Kramfors,LONDON,1,1,Constance (s)-Kramfors-deals-Order
16944,1879,18790927p.189_p001.txt,19,Carlos,Pitea,LONDON,1,1,Carlos (s)-Pitea-deals-New Gellivara Co.
16945,1879,18790927p.189_p001.txt,20,Reform,St. P'burg,LONDON,1,1,"Reform-St. P'burg-deals, &c-Order"
16946,1879,18790927p.189_p001.txt,21,Rayner,St. P'burg,LONDON,1,1,Rayner (s)-St. P'burg-sleepers-Order
16947,1879,18790927p.189_p001.txt,22,Northcote,Riga,LONDON,1,1,Northcote (s)-Riga-sleepers-Order
16948,1879,18790927p.189_p001.txt,23,Douglas,Holmsund,LONDON,1,1,"15 Douglas (s)-Holmsund-dls., &c.-Churchill"
16952,1879,18790927p.189_p001.txt,27,Bonafide,F'stad,LONDON,1,1,Bonafide-F'stad-firewood-Order
16953,1879,18790927p.189_p001.txt,28,Hettie,Holmsund,LONDON,1,1,"Hettie (s)-Holmsund-deals, &c.-Churchill"
16955,1879,18790927p.189_p001.txt,30,Lutto,Archangel,LONDON,1,1,"Lutto-Archangel-deals, &c.-Order"
16956,1879,18790927p.189_p001.txt,31,Triton,Swartwick,LONDON,1,1,"Triton (s)-Swartwick-deals, &c.-Churchill"
16957,1879,18790927p.189_p001.txt,32,Bayard,Sundswall,LONDON,1,1,Bayard-Sundswall-firewood-With & Co.
16958,1879,18790927p.189_p001.txt,33,Ox,Christinestad,LONDON,1,1,Ox-Christinestad-battens-Order
16959,1879,18790927p.189_p001.txt,34,Nordborn,Archangel,LONDON,1,1,"Nordborn-Archangel-deals, &c.-Order"
16960,1879,18790927p.189_p001.txt,35,Asia,Riga,LONDON,1,1,Asia (s)-Riga-sleepers-Order
16961,1879,18790927p.189_p001.txt,36,Agnes,Soderhamn,LONDON,1,1,16 Agnes-Soderhamn-deals-May & Hassell
16962,1879,18790927p.189_p001.txt,37,Drei Gebruder,Konigsberg,LONDON,1,1,Drei Gebruder-Konigsberg-sleepers-Order
16963,1879,18790927p.189_p001.txt,38,Tyr,Riga,LONDON,1,1,Tyr (s)-Riga-boards-Rolt & Co.
16964,1879,18790927p.189_p001.txt,39,Tyr,G'burg,LONDON,1,1,Tyr (s)-G'burg-boards-W. Howard
16965,1879,18790927p.189_p001.txt,41,Delphin,Konigsberg,LONDON,1,1,Delphin-Konigsberg-sleepers-Order
16966,1879,18790927p.189_p001.txt,44,Wild Rose,Windau,LONDON,1,1,Wild Rose-Windau-sleepers-Order
16967,1879,18790927p.189_p001.txt,45,Norma,Danzig,LONDON,1,1,"Norma-Danzig-oak, &c.-Order"
16968,1879,18790927p.189_p001.txt,46,Emanuel,Fredrikstad,LONDON,1,1,"Emanuel-Fredrikstad-flooring, &c.-Tagart"
16969,1879,18790927p.189_p001.txt,47,Prudhoe Castle,Memel,LONDON,1,1,Prudhoe Castle (s)-Memel-sleepers-Order
16970,1879,18790927p.189_p001.txt,48,Emanuel,Uleaborg,LONDON,1,1,"Emanuel-Uleaborg-deals, &c.-Order"
16971,1879,18790927p.189_p001.txt,49,Segersvallan,Attu,LONDON,1,1,Segersvallan-Attu-battens-A. Mueller
16972,1879,18790927p.189_p001.txt,50,J. Southern,Memel,LONDON,1,1,J. Southern (s)-Memel-sleepers-Order
16973,1879,18790927p.189_p001.txt,51,Westphalia,Langror,LONDON,1,1,"Westphalia-Langror-deals, &c.-Order"
16974,1879,18790927p.189_p001.txt,52,Ethel,Cronstadt,LONDON,1,1,Ethel (s)-Cronstadt-lathwood-Order
16975,1879,18790927p.189_p001.txt,53,Zealous,Holmsund,LONDON,1,1,Zealous (s)-Holmsund-deals-Churchill
16976,1879,18790927p.189_p001.txt,54,Familien,Porsgrund,LONDON,1,1,17 Familien-Porsgrund-batteus-Neame & Co.
16977,1879,18790927p.189_p001.txt,55,A. Antnonia,Konigsberg,LONDON,1,1,A. Antnonia-Konigsberg-sleepers-Order
16979,1879,18790927p.189_p001.txt,57,Parana,Cronstadt,LONDON,1,1,Parana (s)-Cronstadt-lathwood-Reynolds
16980,1879,18790927p.189_p001.txt,58,Hero,Archangel,LONDON,1,1,"Hero-Archangel-deals, &c.-Churchill"
16982,1879,18790927p.189_p001.txt,60,Rock City,Sundswall,LONDON,1,1,Rock City-Sundswall-firewood-Order
16983,1879,18790927p.189_p001.txt,61,H. F. Hussey,Iggesund,LONDON,1,1,H. F. Hussey-Iggesund-deals-Order
16984,1879,18790927p.189_p001.txt,62,Tryggve,Drammen,LONDON,1,1,"Tryggve-Drammen-bds., &c.-Tagart & Co."
16985,1879,18790927p.189_p001.txt,63,Friso,Archangel,LONDON,1,1,Friso-Archangel-ends-Churchill
16986,1879,18790927p.189_p001.txt,64,Maria,Soderhamn,LONDON,1,1,Maria-Soderhamn-deals-Order
16987,1879,18790927p.189_p001.txt,65,Aldebaran,Pitea,LONDON,1,1,Aldebaran-Pitea-battens-Order
16988,1879,18790927p.189_p001.txt,66,Peter,Konigsberg,LONDON,1,1,Peter-Konigsberg-sleepers-Order
16989,1879,18790927p.189_p001.txt,67,Presto,Riga,LONDON,1,1,Presto (s)-Riga-sleepers-Order
16990,1879,18790927p.189_p001.txt,68,Trio,Dram,LONDON,1,1,"Trio-Dram-boards, &c.-Churchill"
16991,1879,18790927p.189_p001.txt,69,Lloyds,Onega,LONDON,1,1,Lloyds-Onega-ends-Order
16992,1879,18790927p.189_p001.txt,70,Sandsend,Holmsund,LONDON,1,1,"Sandsend (s)-Holmsund-dls., &c.-Churchill"
16993,1879,18790927p.189_p001.txt,71,Allegro,Bjorneborg,LONDON,1,1,"18 Allegro (s)-Bjorneborg-deals, &c.-Order"
16995,1879,18790927p.189_p001.txt,73,Marmion,Sandarne,LONDON,1,1,"Marmion-Sandarne-deals, &c.-Churchill"
16996,1879,18790927p.189_p001.txt,74,Nile,Cronstadt,LONDON,1,1,Nile (s)-Cronstadt-lathwood-Kinloch
16997,1879,18790927p.189_p001.txt,75,Ad. P. Adalbert,Danzig,LONDON,1,1,Ad. P. Adalbert-Danzig-timber-Jordeson
16998,1879,18790927p.189_p001.txt,76,Venio,Uleaborg,LONDON,1,1,"Venio-Uleaborg-deals, &c.-Order"
16999,1879,18790927p.189_p001.txt,78,Vikingen,Ahlators,LONDON,1,1,"Vikingen-Ahlators-deals-Thomson, Bonar"
17000,1879,18790927p.189_p001.txt,79,Mercur,Soderhamn,LONDON,1,1,Mercur-Soderhamn-firewood-Order
17002,1879,18790927p.189_p001.txt,81,Jenny,Archangel,LONDON,1,1,"Jenny-Archangel-deals, &c.-Neame & Co."
17003,1879,18790927p.189_p001.txt,82,Jubilee,Kemi,LONDON,1,1,"Jubilee-Kemi-deals, &c.-Sieveking & Co"
17004,1879,18790927p.189_p001.txt,83,Daisy,Cronstadt,LONDON,1,1,Daisy (s)-Cronstadt-lathwood-Boyce
17005,1879,18790927p.189_p001.txt,84,Scandia,Soderhamn,LONDON,1,1,"Scandia-Soderhamn-deals, &c.-With, Rhoss"
17006,1879,18790927p.189_p001.txt,85,Faraday,Muhlgraben,LONDON,1,1,Faraday-Muhlgraben-sleepers-Order
17007,1879,18790927p.189_p001.txt,86,Neva,Cronstadt,LONDON,1,1,20 Neva (s)-Cronstadt-lathwood-Boyce
17008,1879,18790927p.189_p001.txt,87,Louisa,Cronstadt,LONDON,1,1,Louisa (s)-Cronstadt-lathwood-Reynolds
17011,1879,18790927p.189_p001.txt,90,F. T. Barry,Memel,LONDON,1,1,F. T. Barry (s)-Memel-sleepers-Gabriel
17013,1879,18790927p.189_p001.txt,93,Beautiful Star,Memel,LONDON,1,1,"Beautiful Star-Memel-staves, &c.-Order"
17014,1879,18790927p.189_p001.txt,94,Sapphire,Archangel,LONDON,1,1,"Sapphire (s)-Archangel-deals, &c.-Wilson"
17015,1879,18790927p.189_p001.txt,95,Pansy,Cronstadt,LONDON,1,1,Pansy (s)-Cronstadt-lathwood-Boyce
17016,1879,18790927p.189_p001.txt,96,Rosa,Soderhamn,LONDON,1,1,"Rosa (s)-Soderhamn-deals, &c.-Thomson"
17018,1879,18790927p.189_p001.txt,98,Isa Reid,Konigsberg,LONDON,1,1,Isa Reid-Konigsberg-sleepers-Order
17019,1879,18790927p.189_p001.txt,99,Atlas,Bolls a Bruk,LONDON,1,1,22 Atlas-Bolls a Bruk-firewood-With & Co.
17020,1879,18790927p.189_p001.txt,100,Cameo,Xiania,LONDON,1,1,Cameo (s)-Xiania-boards-T. Anderson
17021,1879,18790927p.189_p001.txt,101,Simson & Mason boards-Order Celeste,Riga,LONDON,1,1,Simson & Mason boards-Order Celeste (s)-Riga-sleepers-Order
17022,1879,18790927p.189_p001.txt,104,Sverre,F'shald,LONDON,1,1,Sverre-F'shald-floorings-Briesemann
17023,1879,18790927p.189_p001.txt,105,Lorne,Konigsberg,LONDON,1,1,Lorne (s)-Konigsberg-sleepers-Order
17024,1879,18790927p.189_p001.txt,106,Oscar,Neder Calix,LONDON,1,1,Oscar (s)-Neder Calix-battens-May
17025,1879,18790927p.189_p001.txt,107,Amelie,Wifstawarf,LONDON,1,1,"Amelie-Wifstawarf-deals, &c.-Order"
17026,1879,18790927p.189_p001.txt,108,Nov,Soderhamn,LONDON,1,1,"Nov-Soderhamn-deals, &c.-Order"
17027,1879,18790927p.189_p001.txt,109,Leda,Skonvik,LONDON,1,1,"Leda-Skonvik-firewood, &c.-Order"
17028,1879,18790927p.189_p001.txt,110,Susanne,Drammen,LONDON,1,1,Susanne-Drammen-staves-Douglas & Co.
