record_id,date,year,ship_name,origin_port,destination_port,commodity,quantity,unit,merchant,is_steamship,source_file
2559,1887-March-5,1887,Marie,Hennebont,Newport,pitwood,115,lds,Newport Pitwood Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2560,1887-March-5,1887,Blaenavon,Bordeaux,Newport,pitwood,1200,lds,Ebbw Vale Co.,TRUE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2561,1887-March-5,1887,Speranza,Tvedestrand,Newport,pitwood,450,lds,Newport Pitwood Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2562,1887-March-5,1887,Notre Dame de Belean,Bayonne,Newport,pitwood,100,lds,"Jones, Heard, & Co.",FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2563,1887-March-5,1887,L. C. E.,Bayonne,Newport,pitwood,112,lds,Budd & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2564,1887-March-5,1887,Jules Estelle,Hennebont,Newport,pitwood,166,lds,Stonehouse & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2565,1887-March-5,1887,Bretagne,Bordeaux,Newport,pitwood,75,lds,Ebbw Vale Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2566,1887-March-5,1887,Expertise,Bordeaux,Newport,pitwood,150,lds,Newport Pitwood Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2567,1887-March-5,1887,Insule,Bayonne,Newport,pitwood,120,lds,"Jones, Heard, & Co.",FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2568,1887-March-5,1887,Excelsior,Mobile,Newport,hewn fir,968,pcs,W. Crundall & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2568,1887-March-5,1887,Excelsior,Mobile,Newport,sawn fir,1234,pcs,W. Crundall & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2569,1887-March-5,1887,Egret,Rotterdam,Newport,hoops,1125,bdls,Dawson Bros.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2570,1887-March-5,1887,Earl of Durham,Ostende,Newport,hewn fir,5100,pcs,T. J. Reay,TRUE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2571,1887-March-5,1887,Ste. Eugenie,Lorient,Newport,pitwood,178,lds,Jno. Jones & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2572,1887-March-5,1887,Valin,Bayonne,Newport,pitwood,850,lds,Llynvi Co.,TRUE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2573,1887-March-5,1887,Norden,Port Royal,Tyne,sawn timber,574,pcs,Clayton & Armstrong,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2573,1887-March-5,1887,Norden,Port Royal,Tyne,deals,140,,Clayton & Armstrong,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2574,1887-March-5,1887,Star of England,Pensacola,Tyne,sawn fir,2428,pcs,Dixon & Sons,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2574,1887-March-5,1887,Star of England,Pensacola,Tyne,hewn oak,7,pcs,Dixon & Sons,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2574,1887-March-5,1887,Star of England,Pensacola,Tyne,cedar,47,pcs,Dixon & Sons,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2575,1887-March-5,1887,Nancy Pendleton,San Francisco,Limerick,sawn fir,8000,pcs,Master,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2576,1887-March-5,1887,Maria,Halmstad,Limerick,pitwood,20774,pcs,Salvesen & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2577,1887-March-5,1887,Hurricane,Riga,Dundee,lathwood,1642,pcs,Slimman & Robertson; 464 pcs. hewn fir-Fleming & Barry,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2578,1887-March-5,1887,Norwegian,Boston,Dundee,staves,2400,,Wright & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2579,1887-March-5,1887,Concordia,Baltimore,Dundee,staves,5000,hhd,G. Gillespie & Co.; 570 oak planks-Order,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2580,1887-March-5,1887,Kinghorn,Rotterdam,Dundee,hoops,1240,bdls,G. Gibson & Co.,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2581,1887-March-5,1887,Adelgunde,Pensacola,Dundee,sawn pitch pine,1410,pcs,Hunter,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2581,1887-March-5,1887,Adelgunde,Pensacola,Dundee,pitch,226,,Hunter,FALSE,10. p. 276 - Impors - March 5 1887 - Timber Trades Journal 1887.txt
2582,1877-September-15,1877,Melrose Abbey,Uleaborg,Dundee,deals,24456,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2583,1877-September-15,1877,Der Sud,Miramichi,Dundee,deals,12994,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2583,1877-September-15,1877,Der Sud,Miramichi,Dundee,ends,642,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2583,1877-September-15,1877,Der Sud,Miramichi,Dundee,palings,1872,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2584,1877-September-15,1877,Heimdall,Gothenburg,Dundee,pitwood,38372,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2584,1877-September-15,1877,Heimdall,Gothenburg,Dundee,pitwood,1675,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2584,1877-September-15,1877,Heimdall,Gothenburg,Dundee,timber,4560,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2584,1877-September-15,1877,Heimdall,Gothenburg,Dundee,sleepers,9426,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2584,1877-September-15,1877,Heimdall,Gothenburg,Dundee,laths,7300,bdls,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2585,1877-September-15,1877,Hazelhurst,Montreal,Dundee,deals,20063,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2585,1877-September-15,1877,Hazelhurst,Montreal,Dundee,staves,7204,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2586,1877-September-15,1877,Dominion,Quebec,Dundee,lumber,5138,pcs,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2586,1877-September-15,1877,Dominion,Quebec,Dundee,deals,13477,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2587,1877-September-15,1877,Lake Nepignon,Quebec,Dundee,deals,8063,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2588,1877-September-15,1877,King's County,Norfolk,Dundee,staves,38200,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2588,1877-September-15,1877,King's County,Norfolk,Dundee,headings,24300,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2588,1877-September-15,1877,King's County,Norfolk,Dundee,logs,751,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2589,1877-September-15,1877,Alexander,Bangor,Dundee,deals,30812,ft,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2589,1877-September-15,1877,Alexander,Bangor,Dundee,deals,917783,ft,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2589,1877-September-15,1877,Alexander,Bangor,Dundee,laths,100900,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2589,1877-September-15,1877,Alexander,Bangor,Dundee,boards,1933,ft,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2589,1877-September-15,1877,Alexander,Bangor,Dundee,palings,2060,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2590,1877-September-15,1877,Prince Rudolph,Bangor,Dundee,scantlings,4410,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2590,1877-September-15,1877,Prince Rudolph,Bangor,Dundee,deals,5441,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2591,1877-September-15,1877,Sabino,New Orleans,Dundee,logs,246,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2591,1877-September-15,1877,Sabino,New Orleans,Dundee,staves,15177,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2591,1877-September-15,1877,Sabino,New Orleans,Dundee,logs,9000,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2592,1877-September-15,1877,Brimiga,Riga,Dundee,lathwood,157,fms,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2592,1877-September-15,1877,Brimiga,Riga,Dundee,wainscot,250,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2593,1877-September-15,1877,Minister of Marine,St,Dundee,scantlings,3649,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2593,1877-September-15,1877,Minister of Marine,St,Dundee,deals,46670,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2593,1877-September-15,1877,Minister of Marine,St,Dundee,deals,6071,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2593,1877-September-15,1877,Minister of Marine,St,Dundee,boards,3800,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2593,1877-September-15,1877,Minister of Marine,St,Dundee,palings,3525,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2594,1877-September-15,1877,Elizabeth Ahrens,Soroka,Dundee,deals,4405,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2594,1877-September-15,1877,Elizabeth Ahrens,Soroka,Dundee,ends,348,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2594,1877-September-15,1877,Elizabeth Ahrens,Soroka,Dundee,battens,288,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2594,1877-September-15,1877,Elizabeth Ahrens,Soroka,Dundee,ends,5,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2594,1877-September-15,1877,Elizabeth Ahrens,Soroka,Dundee,boards,6710,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2595,1877-September-15,1877,Moldavia,Baltimore,Dundee,staves,343,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2595,1877-September-15,1877,Moldavia,Baltimore,Dundee,boards,3369,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2595,1877-September-15,1877,Moldavia,Baltimore,Dundee,palings,4150,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2596,1877-September-15,1877,Ocean,St,Dundee,deals,30058,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2596,1877-September-15,1877,Ocean,St,Dundee,boards,3818,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2596,1877-September-15,1877,Ocean,St,Dundee,palings,1650,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2597,1877-September-15,1877,Endymion,Quebec,Dundee,deals,27326,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2597,1877-September-15,1877,Endymion,Quebec,Dundee,ends,1889,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2598,1877-September-15,1877,Ocean,Quebec,Dundee,palings,15140,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2599,1877-September-15,1877,Andrew Jackson,St,Dundee,deals,6137,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2599,1877-September-15,1877,Andrew Jackson,St,Dundee,boards,2537,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2599,1877-September-15,1877,Andrew Jackson,St,Dundee,palings,5575,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2600,1877-September-15,1877,Sarmatian,Gothenburg,Dundee,boards,179,bdls,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2600,1877-September-15,1877,Sarmatian,Gothenburg,Dundee,laths,2818,bdls,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2600,1877-September-15,1877,Sarmatian,Gothenburg,Dundee,staves,308727,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2600,1877-September-15,1877,Sarmatian,Gothenburg,Dundee,pit,6292,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2600,1877-September-15,1877,Sarmatian,Gothenburg,Dundee,ends,3249,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2601,1877-September-15,1877,Munin,Gothenburg,Dundee,lathwood,8,fms,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2601,1877-September-15,1877,Munin,Gothenburg,Dundee,sleepers,17000,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2602,1877-September-15,1877,Lestris,Riga,Dundee,box boards,278,doz,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2602,1877-September-15,1877,Lestris,Riga,Dundee,doors,40,,,TRUE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2603,1877-September-15,1877,Agantge,Onega,Dundee,boards,2476,ft,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2603,1877-September-15,1877,Agantge,Onega,Dundee,firewood,3,fms,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2603,1877-September-15,1877,Agantge,Onega,Dundee,deals,14198,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2603,1877-September-15,1877,Agantge,Onega,Dundee,deals,14540,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2604,1877-September-15,1877,Geo. Peake,Charlottetown,Dundee,timber,201,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2604,1877-September-15,1877,Geo. Peake,Charlottetown,Dundee,palings,661,bdls,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2604,1877-September-15,1877,Geo. Peake,Charlottetown,Dundee,batten ends,201,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2604,1877-September-15,1877,Geo. Peake,Charlottetown,Dundee,deals,14341,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2604,1877-September-15,1877,Geo. Peake,Charlottetown,Dundee,battens,702,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2605,1877-September-15,1877,Lennie Burrill,St,Dundee,deals,23397,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2605,1877-September-15,1877,Lennie Burrill,St,Dundee,scantlings,2707,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2605,1877-September-15,1877,Lennie Burrill,St,Dundee,deals,4303,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2605,1877-September-15,1877,Lennie Burrill,St,Dundee,palings,13500,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2605,1877-September-15,1877,Lennie Burrill,St,Dundee,sticks,600,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2606,1877-September-15,1877,Vera,Onega,Dundee,deals,8109,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2607,1877-September-15,1877,Kensett,Tusket,Dundee,palings,127,bdls,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2607,1877-September-15,1877,Kensett,Tusket,Dundee,boards,6416,ft,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2607,1877-September-15,1877,Kensett,Tusket,Dundee,deals,10475,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2607,1877-September-15,1877,Kensett,Tusket,Dundee,deals,1615,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2607,1877-September-15,1877,Kensett,Tusket,Dundee,scantlings,53,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2608,1877-September-15,1877,Dronning Louise,Fernandina,Dundee,lumber,670,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2609,1877-September-15,1877,Becherdas Amberdass,Quebec,Dundee,timber,907,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2609,1877-September-15,1877,Becherdas Amberdass,Quebec,Dundee,deals,5398,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2609,1877-September-15,1877,Becherdas Amberdass,Quebec,Dundee,staves,18354,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2610,1877-September-15,1877,Jacob Arendt,Soroka,Dundee,deals,6081,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2610,1877-September-15,1877,Jacob Arendt,Soroka,Dundee,deals,660,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2610,1877-September-15,1877,Jacob Arendt,Soroka,Dundee,boards,178,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2610,1877-September-15,1877,Jacob Arendt,Soroka,Dundee,boards,6694,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2611,1877-September-15,1877,Bellewood,Sauris,Dundee,timber,121,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2611,1877-September-15,1877,Bellewood,Sauris,Dundee,deals,600,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2612,1877-September-15,1877,Enigma,Pascagoula,Dundee,timber,337,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2612,1877-September-15,1877,Enigma,Pascagoula,Dundee,deals,37494,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2613,1877-September-15,1877,Birtie Biglow,Chatham,Dundee,timber,268,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2613,1877-September-15,1877,Birtie Biglow,Chatham,Dundee,deals,501,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2613,1877-September-15,1877,Birtie Biglow,Chatham,Dundee,palings,19415,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2614,1877-September-15,1877,Katie Stuart,Buctouche,Dundee,boards,870,,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,deals,2647,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,props,6404,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,deals and boards,5935,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,deals,15861,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,deals,6511,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,oak staves,22597,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,sleepers and half-sleepers,1039,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,fir timber,30,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,oak staves,1200,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,pit props,5464,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,pit props,11868,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,square timber,451,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,pit props,899,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,volunteer,11891,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,sleepers and half-sleepers,1698,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,oak staves,3240,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,deals and deal ends,22999,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
2615,1877-September-15,1877,Diamond,Riga,Dundee,deals and boards,11891,pcs,,FALSE,"11. 171-173 - September 15 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p002.txt"
