origin_port,destination_port,year,num_ships,num_cargo_items,top_commodity,top_commodity_count
Riga,Wick,1891,2,6,battens,1
Riga,Wick,1893,2,4,battens,1
Riga,Wick,1895,2,3,spars,1
Riga,Workington,1881,2,3,lathwood,2
Riga,Workington,1883,1,1,deals,1
Riga,Workington,1889,1,5,lathwood,1
Rige,Grimsby,1899,1,2,hewn fir,1
Rijeka,Bristol,1891,1,1,oak,1
Rijeka,Dublin,1893,1,1,logs,1
Rijeka,Dundee,1881,2,3,walnut,1
Rijeka,Dundee,1885,2,4,wainscot,2
Rijeka,Dundee,1887,2,2,oak,2
Rijeka,Dundee,1889,4,5,logs,3
Rijeka,Dundee,1891,2,3,oak,2
Rijeka,Dundee,1892,1,1,oak,1
Rijeka,Goole,1889,1,2,wainscot,1
Rijeka,Greenock,1883,2,3,wiwo,1
Rijeka,Greenock,1887,1,1,hewn oak,1
Rijeka,Greenock,1889,1,1,deals,1
Rijeka,Grimsby,1881,1,1,oak,1
Rijeka,Grimsby,1883,1,1,sawn fir,1
Rijeka,Grimsby,1885,1,1,staves,1
Rijeka,Grimsby,1889,4,4,oak,2
Rijeka,Grimsby,1891,1,3,oak,2
Rijeka,Grimsby,1895,2,2,oak,2
Rijeka,Grimsby,1897,1,1,logs,1
Rijeka,Grimsby,1899,1,1,oak,1
Rijeka,ION,1899,1,3,logs,2
Rijeka,Inverness,1887,2,4,staves,2
Rijeka,Inverness,1889,1,2,wainscot,1
Rijeka,Limerick,1893,2,3,oak,3
Rijeka,Liverpool,1885,4,5,oak,3
Rijeka,Liverpool,1887,8,12,oak,7
Rijeka,Liverpool,1889,6,6,oak,3
Rijeka,Liverpool,1890,1,1,oak,1
Rijeka,Liverpool,1891,1,1,oak,1
Rijeka,Liverpool,1893,5,4,oak,3
Rijeka,Liverpool,1895,1,1,oak,1
Rijeka,Liverpool,1899,2,2,oak,2
Rijeka,London,1881,1,1,logs,1
Rijeka,London,1885,4,7,oak,3
Rijeka,London,1887,2,2,turned wood,1
Rijeka,London,1889,4,7,logs,2
Rijeka,London,1891,1,1,oak,1
Rijeka,London,1893,1,1,staves,1
Rijeka,London,1895,2,2,oak,1
Rijeka,London,1897,1,2,oak,1
Rijeka,London,1899,2,2,oak,2
Rijeka,London (Tilbury Docks),1893,1,2,oak,2
Rijeka,London (Tilbury Docks),1897,1,1,and bdls,1
Rijeka,Tyne,1883,1,1,oak,1
Rijeka,Tyne,1885,2,2,staves,1
Rijeka,Wexford,1893,1,1,oak,1
Rilgedahl,London,1887,1,1,deals,1
Rimouski,Cork,1881,1,1,deals,1
Rimouski,Liverpool,1881,2,4,deals,3
Rimouski,Liverpool,1883,3,4,deals,4
Rimouski,London,1883,2,4,deals,2
Rimouski,London,1887,2,3,spruce,1
Rimouski,Sligo,1883,1,1,sawn fir,1
Ringarde,Newport,1889,1,1,pitwood,1
Rio Grande do Sul,Liverpool,1883,1,2,oars,1
"Rio Hacha, U.S.",Dundee,1883,1,1,,0
Rio Janeiro,Liverpool,1891,2,2,billes,1
Rio Janeiro,London,1891,1,1,billes,1
Rio de la Hache,Exeter,1883,1,1,lignum,1
Risby,Grimsby,1899,1,1,battens and boards,1
Risby,Tyne,1895,1,1,boards,1
Riscer,Newport,1883,2,2,pit,1
Riser,Liverpool,1889,1,1,firewood,1
Risier,Bristol,1877,1,1,battens,1
Risoer,Berwick,1887,1,1,staves,1
Risoer,Borrowstounness,1879,1,0,,0
Risoer,Borrowstounness,1881,3,3,pit,2
Risoer,Borrowstounness,1883,6,6,props,4
Risoer,Borrowstounness,1885,4,4,pit,4
Risoer,Borrowstounness,1887,9,10,pitwood,4
Risoer,Borrowstounness,1889,5,5,pitwood,3
Risoer,Borrowstounness,1893,1,1,pit props,1
Risoer,Boston,1887,1,1,props,1
Risoer,Boston,1888,1,1,firewood,1
Risoer,Boston,1891,1,1,mining timber,1
Risoer,Boston,1897,4,4,pitwood,3
Risoer,Bristol,1875,1,2,mining timber and props,1
Risoer,Bristol,1877,1,2,battens,2
Risoer,Bristol,1878,1,1,battens,1
Risoer,Bristol,1881,2,2,firwood,1
Risoer,Bristol,1883,3,3,hewn fir,2
Risoer,Bristol,1885,2,2,hewn fir,1
Risoer,Bristol,1887,1,1,hewn fir,1
Risoer,Bristol,1889,6,5,pitwood,4
Risoer,Bristol,1891,5,4,mining timber,3
Risoer,Bristol,1893,3,3,pitwood,1
Risoer,Bristol,1895,5,5,pitwood,3
Risoer,Bristol,1896,1,1,props,1
Risoer,Bristol,1897,4,4,pitwood,4
Risoer,Bristol,1899,2,2,props,1
Risoer,COLLINSON & LOCK,1893,2,2,deals,2
Risoer,Cork,1883,1,1,pit,1
Risoer,DIVIDENDS,1883,1,1,hewn fir,1
Risoer,Dublin,1885,1,1,pit,1
Risoer,Dundee,1877,4,10,pit props,4
Risoer,Dundee,1879,2,0,,0
Risoer,Dundee,1881,1,1,staves,1
Risoer,Dundee,1883,1,1,hewn fir,1
Risoer,Dundee,1887,1,1,pit,1
Risoer,Dundee,1889,7,7,props,4
Risoer,Dundee,1899,2,3,slabs and edgings,1
Risoer,Fleetwood,1893,1,1,firewood,1
Risoer,Fowey,1889,1,0,,0
Risoer,Goole,1891,2,1,pit props,1
Risoer,Greenock,1875,1,1,pit,1
Risoer,Greenock,1892,1,1,pit,1
Risoer,Greenock,1893,1,1,pit props,1
Risoer,Grimsby,1881,1,1,pit,1
Risoer,Grimsby,1883,1,1,mining timber,1
Risoer,Grimsby,1887,19,20,pit,17
Risoer,Grimsby,1889,12,15,props,4
Risoer,Grimsby,1891,3,5,birch squares,1
Risoer,Grimsby,1893,3,0,,0
Risoer,Grimsby,1897,4,3,hewn fir,2
Risoer,Grimsby,1899,7,8,pit,3
Risoer,Inverness,1893,1,1,sawn fir,1
Risoer,Inverness,1895,1,1,firewood,1
Risoer,Inverness,1897,2,2,pit props,1
Risoer,Irvine,1895,1,1,firewood,1
Risoer,Lerwick,1893,1,1,fir deals and bat,1
Risoer,Limerick,1885,1,1,pit,1
Risoer,Liverpool,1875,1,3,timber,1
Risoer,Liverpool,1877,1,1,,0
Risoer,Liverpool,1881,1,2,timber,1
Risoer,Liverpool,1883,1,1,deals,1
Risoer,Liverpool,1885,3,7,props,3
Risoer,Liverpool,1886,1,0,,0
Risoer,Liverpool,1887,5,7,props,2
Risoer,Liverpool,1889,11,18,props,9
Risoer,Liverpool,1893,1,2,mining timber,1
Risoer,Liverpool,1895,1,2,hewn fir,1
Risoer,Liverpool,1897,1,1,mining timber,1
Risoer,London,1879,2,2,firewood,1
Risoer,London,1881,3,4,firewood,2
Risoer,London,1883,2,2,pitwood,1
Risoer,London,1885,5,10,deals,2
Risoer,London,1887,5,6,pit,2
Risoer,London,1891,2,2,firewood,2
Risoer,London,1897,1,2,hewn fir,1
Risoer,London,1899,2,2,pitprops,1
Risoer,London (Deptford Buoys),1887,1,1,firewood,1
Risoer,London (Tilbury Docks),1891,1,1,fms,1
Risoer,London (Tilbury Docks),1896,1,2,pit props,1
Risoer,Lynn,1879,2,2,timber,2
Risoer,Lynn,1881,1,1,mining timber,1
Risoer,Lynn,1885,1,1,hewn fir,1
Risoer,Lynn,1887,1,1,pitwood,1
Risoer,Lynn,1895,1,3,timber,1
Risoer,Lynn,1899,2,2,pitwood,1
Risoer,Milford,1887,1,1,jeune,1
Risoer,Milford,1893,1,1,hewn fir mining timber,1
Risoer,Montrose,1891,1,2,staves,1
Risoer,NEWPORT (MON),1899,1,1,hewn fir,1
Risoer,Newport,1881,4,5,pit,3
Risoer,Newport,1882,1,1,pitwood,1
Risoer,Newport,1883,4,4,pit,2
Risoer,Newport,1884,2,2,hewn fir,1
Risoer,Newport,1885,12,12,props,3
Risoer,Newport,1886,1,1,pitwood,1
Risoer,Newport,1887,10,10,pitwood,6
Risoer,Newport,1889,10,13,pit props,6
Risoer,Newport,1890,2,2,pitwood,2
Risoer,Newport,1891,14,14,pit props,8
Risoer,Newport,1892,1,2,pit props,1
Risoer,Newport,1893,4,4,pit props,2
Risoer,Newport,1895,10,10,pitwood,8
Risoer,Newport,1897,1,1,pitwood,1
Risoer,Newport,1899,1,1,pitprops,1
Risoer,PETITION PRESENTED,1889,2,1,pitwood,1
Risoer,Poole,1879,1,1,battens,1
Risoer,Poole,1881,1,2,mining timber,1
Risoer,Poole,1883,1,1,props,1
Risoer,Poole,1885,1,1,firewood,1
Risoer,Poole,1887,2,3,hewn fir,1
Risoer,Poole,1891,1,1,pit props,1
Risoer,Poole,1893,1,1,fir props,1
Risoer,Runcorn,1887,1,1,pit,1
Risoer,Sligo,1887,1,1,pit,1
Risoer,Stockton,1881,1,1,pit,1
Risoer,Stockton,1895,1,1,pitwood,1
Risoer,TOWN DOCK,1893,1,1,telegraph,1
Risoer,Troon,1885,1,1,props,1
Risoer,Tyne,1881,3,4,props,2
Risoer,Tyne,1883,2,3,pit,2
Risoer,Tyne,1885,1,2,mining timber,1
Risoer,Tyne,1887,5,5,props,3
Risoer,Tyne,1889,3,3,props,2
Risoer,Tyne,1891,3,3,props,2
Risoer,Tyne,1893,7,8,mining timber,2
Risoer,Tyne,1899,2,2,deals,1
Risoer,Wexford,1885,2,5,hewn fir,1
Risoer,Wexford,1887,1,1,props,1
Risoer,Wick,1881,5,5,birch hewn,3
Risoer,Wick,1883,6,6,hewn birch,6
Risoer,Wick,1885,4,4,hewn birch,4
Risoer,Wick,1887,3,3,hewn birch,2
Risoer,Wick,1889,3,5,hewn birch,2
Risoer,Wick,1891,2,4,billets,1
Risoer,Wick,1893,1,3,birch staves,1
Risoer,Wick,1897,1,2,birch staves,1
Risor,Borrowstounness,1889,1,1,battens,1
Risor,Boston,1899,1,1,slabs and edgings,1
Risor,Bristol,1887,1,1,hewn fir,1
Risor,Bristol,1899,1,1,slabs and edgings,1
Risor,Grimsby,1887,1,1,pit,1
Risor,Grimsby,1889,2,1,hewn fir,1
Risor,Grimsby,1895,1,2,props,1
Risor,Grimsby,1897,1,1,pit props,1
Risor,Grimsby,1899,4,5,pit props,2
Risor,Inverness,1887,1,3,hewn fir,1
Risor,Inverness,1899,1,2,hewn fir,1
Risor,Liverpool,1885,1,1,props,1
Risor,Liverpool,1887,1,1,pit,1
Risor,London,1885,1,2,planks and boards,1
Risor,London,1887,1,1,pitwood,1
Risor,London,1897,1,1,pit props,1
Risor,Newport,1887,1,1,hewn fir,1
Risor,Newport,1893,1,1,pit props,1
Risor,Truro,1887,1,2,hewn fir,1
Risor,Tyne,1887,1,1,battens,1
Risor,Tyne,1897,1,1,pit,1
Risor,Wick,1889,1,3,hewn birch,1
Risver,Dundee,1877,2,3,round mining timber,1
Rivadeo,Berwick,1893,1,1,pitwood,1
Rivadeo,Boston,1891,1,1,pitwood,1
Rivadeo,Boston,1895,2,2,pitwood,2
Rivadeo,Bristol,1881,1,1,fir hewn,1
Rivadeo,Bristol,1887,3,3,hewn fir,3
Rivadeo,Bristol,1889,5,5,pitwood,4
Rivadeo,Bristol,1891,2,2,pitwood,2
Rivadeo,Bristol,1893,1,1,fir pitwood,1
Rivadeo,Dublin,1883,1,1,pitwood,1
Rivadeo,Dundee,1883,1,1,pitwood,1
Rivadeo,Lynn,1883,1,1,pitwood,1
Rivadeo,Newport,1881,1,1,pit,1
Rivadeo,Newport,1883,1,1,pitwood,1
Rivadeo,Newport,1885,1,1,hewn pitwood,1
Rivadeo,Newport,1887,1,1,pitwood,1
Rivadeo,Newport,1889,1,1,hewn fir,1
Rivadeo,Poole,1883,1,1,pitwood,1
Rivadeo,Poole,1887,1,1,hewn fir,1
Rivadeo,Runcorn,1881,1,1,pit,1
Rivadeo,Stockton,1881,1,1,fir hewn,1
Rivadeo,Stockton,1883,2,2,pitwood,1
Rivadeo,Workington,1883,1,1,hewn fir,1
River,Liverpool,1887,1,1,deals,1
River Ouelle,Liverpool,1883,2,2,deals,2
River Ouelle,London,1883,4,4,deals,4
River Ouelle,Newry,1883,1,1,deals,1
River Plate,Liverpool,1891,1,1,logs,1
River Quelle,Liverpool,1887,1,1,spruce,1
River Quelle,London,1881,1,2,deals,1
River Quelle,Tyne,1887,1,1,deals,1
River Saguenay,Bristol,1874,1,1,deals,1
River St. Lawrence,Cork,1883,1,3,deals,2
River St. Lawrence,Tyne,1881,1,2,deals,2
Roche Bernand,ING,1895,1,1,pit,1
Rochefort,Bristol,1881,2,2,pitwood,1
Rochefort,Bristol,1883,4,4,pitwood,4
Rochefort,Bristol,1885,5,5,pitwood,2
Rochefort,Bristol,1887,4,4,pitwood,4
Rochefort,Bristol,1889,1,1,pitwood,1
Rochefort,Dublin,1883,1,1,pitwood,1
Rochefort,Grimsby,1889,1,1,fir ends,1
Rochefort,Lynn,1881,1,1,pitwood,1
Rochefort,Newport,1881,2,2,pit,2
Rochefort,Newport,1883,2,2,pitwood,1
Rochefort,Newport,1884,1,1,pitwood,1
Rochefort,Newport,1885,1,1,pitwood,1
Rochefort,Newport,1887,1,1,hewn fir,1
Rochefort,Newport,1889,2,2,pitwood,1
Rochefort,Newport,1891,2,2,pitwood,2
Rochefort,Newry,1881,1,1,pit,1
Rochefort,Poole,1883,2,2,pitwood,2
Rochefort,Poole,1885,1,1,props,1
Rochefort,Poole,1887,1,1,hewn fir,1
Rochefort,Poole,1889,3,3,pit props,2
Rochefort,Stockton,1882,2,2,lathwood,1
Rochefort,Stockton,1889,2,2,pitwood,2
Rochehon,Poole,1889,1,1,pitwood,1
Rochelle,Stockton,1895,1,1,pitwood,1
Rockabema,London,1885,1,1,deals,1
Rockingham,London,1895,2,2,jarrah,1
Rockingham,London (Tilbury Docks),1893,1,1,timber,1
"Rockingham, W A",London (Tilbury Docks),1893,1,1,jarrah timber,1
Rockport,Dundee,1883,1,2,deals,1
Rod,Grimsby,1889,1,1,battens,1
Rodbertus,Tyne,1883,1,0,,0
Rodestrand,Inverness,1883,1,2,firewood,1
Rodestrand,Inverness,1884,1,1,battens,1
Rodestrand,Inverness,1885,1,1,battens,1
Rodon,Poole,1883,1,1,pitwood,1
Rofso,Tyne,1883,1,1,battens,1
Ronne,Greenock,1887,1,1,deals,1
Ronneby,Dundee,1877,1,1,pit props,1
Ronneby,Grimsby,1893,1,1,fir boards and deals,1
Ronneby,Newport,1893,1,1,fir pitwood,1
Rordeaux,London,1895,1,1,pitwood,1
Rorgqvara,Stockton,1883,1,1,props,1
Rorso,Bristol,1889,1,1,sawn fir,1
Rorvik,Bristol,1889,1,1,sawn fir,1
Rosa,Inverness,1887,1,0,,0
Rosario,Liverpool,1891,1,1,logs,1
Rosario,Liverpool,1892,1,2,quebrachowood,1
Rosbras,Lynn,1899,1,1,hewn fir,1
Roscoff,Bristol,1885,1,1,pitwood,1
Roscoff,Bristol,1897,1,1,pitwood,1
Rosetta,London,1887,1,2,deal ends,1
Rosso,London,1883,1,1,fms,1
Rosso,London (Silvertown),1889,1,1,battens,1
Rosso,Poole,1885,1,2,timber,1
Rotterdam,Borrowstounness,1883,6,6,hoops,3
Rotterdam,Borrowstounness,1885,7,7,wood hoops,6
Rotterdam,Borrowstounness,1887,1,1,hoops,1
Rotterdam,Borrowstounness,1888,1,1,hoops,1
Rotterdam,Borrowstounness,1889,9,9,hoops,9
Rotterdam,Borrowstounness,1891,3,3,hoops,2
Rotterdam,Borrowstounness,1892,1,1,,0
Rotterdam,Borrowstounness,1897,1,1,staves and heads,1
Rotterdam,Boston,1885,1,1,hoops,1
Rotterdam,Boston,1890,3,4,gun stocks,1
Rotterdam,Bristol,1883,1,1,ebony,1
Rotterdam,Bristol,1885,1,1,hoops,1
Rotterdam,Bristol,1891,8,8,hoops,7
Rotterdam,Bristol,1892,1,1,hoops,1
Rotterdam,Bristol,1893,1,1,hewn fir,1
Rotterdam,COLLINSON & LOCK,1893,1,1,hoops,1
Rotterdam,CREDITORS FULLY SECURED,1883,2,2,wood hoops,2
Rotterdam,Cork,1885,1,1,wood hoops,1
Rotterdam,Cork,1887,1,1,hoops,1
Rotterdam,Cork,1891,2,3,hoops,2
Rotterdam,Cork,1893,1,1,hoops,1
Rotterdam,Cork,1895,1,1,hoops,1
Rotterdam,Cork,1897,2,2,hoops,2
Rotterdam,Cork,1899,2,2,staves,2
Rotterdam,Deptford,1885,2,2,willow wood,1
Rotterdam,Deptford,1889,2,2,staves,1
Rotterdam,Dundee,1881,3,3,hoops,2
Rotterdam,Dundee,1883,7,7,wood hoops,4
Rotterdam,Dundee,1885,13,13,wood hoops,11
Rotterdam,Dundee,1886,1,1,wood hoops,1
Rotterdam,Dundee,1887,12,12,hoops,12
Rotterdam,Dundee,1889,12,12,hoops,9
Rotterdam,Dundee,1891,8,8,hoops,7
Rotterdam,Dundee,1892,1,1,hoops,1
Rotterdam,Dundee,1893,3,3,staves and bottoms,1
Rotterdam,Dundee,1895,1,1,wood hoops,1
Rotterdam,Dundee,1897,5,5,wood hoops,2
Rotterdam,Dundee,1898,1,1,hoops,1
Rotterdam,Dundee,1899,1,2,hoops,1
Rotterdam,Exeter,1887,1,1,hoops,1
Rotterdam,Fleetwood,1891,3,3,hoops,3
Rotterdam,Fowey,1889,2,2,hoops,2
Rotterdam,Goole,1883,22,22,hoops,22
Rotterdam,Goole,1884,2,2,wood hoops,2
Rotterdam,Goole,1885,34,34,hoops,31
Rotterdam,Goole,1886,2,2,hoops,2
Rotterdam,Goole,1887,3,3,hoops,3
Rotterdam,Goole,1889,6,6,hoops,6
Rotterdam,Goole,1890,1,1,hoops,1
Rotterdam,Goole,1891,18,19,hoops,18
Rotterdam,Goole,1892,3,3,hoops,3
Rotterdam,Goole,1893,4,4,hoops,4
Rotterdam,Goole,1897,4,4,hoops,4
Rotterdam,Goole,1898,5,5,hoops,3
Rotterdam,Greenock,1881,5,5,wood hoops,2
Rotterdam,Greenock,1883,16,16,wood hoops,15
Rotterdam,Greenock,1884,1,1,wood,1
Rotterdam,Greenock,1885,12,12,wood hoops,11
Rotterdam,Greenock,1886,1,1,wood hoops,1
Rotterdam,Greenock,1887,8,8,hoops,8
Rotterdam,Greenock,1889,10,10,hoops,7
Rotterdam,Greenock,1890,1,1,hoops,1
Rotterdam,Greenock,1891,10,10,hoops,10
Rotterdam,Greenock,1893,9,9,hoops,6
Rotterdam,Greenock,1895,1,1,sawn wood,1
Rotterdam,Greenock,1897,2,2,bags,1
Rotterdam,Greenock,1898,1,1,ld wood,1
Rotterdam,Grimsby,1881,2,2,boards,1
Rotterdam,Grimsby,1883,15,15,hoops,15
Rotterdam,Grimsby,1884,4,4,wood hoops,3
Rotterdam,Grimsby,1885,48,48,hoops,46
Rotterdam,Grimsby,1886,1,1,hoops,1
Rotterdam,Grimsby,1887,30,30,hoops,27
Rotterdam,Grimsby,1889,31,31,hoops,29
Rotterdam,Grimsby,1890,1,1,hoops,1
Rotterdam,Grimsby,1891,26,26,hoops,21
Rotterdam,Grimsby,1892,7,7,hoops,6
Rotterdam,Grimsby,1893,1,1,split wood,1
Rotterdam,Grimsby,1897,6,6,hoops,6
Rotterdam,Grimsby,1898,2,2,hoops,2
Rotterdam,Inverness,1881,9,9,wood hoops,6
Rotterdam,Inverness,1883,22,22,wood hoops,17
Rotterdam,Inverness,1884,2,2,wood hoops,2
Rotterdam,Inverness,1885,20,21,wood hoops,19
Rotterdam,Inverness,1887,12,12,hoops,12
Rotterdam,Inverness,1889,12,12,hoops,11
Rotterdam,Inverness,1891,7,7,hoops,7
Rotterdam,Inverness,1893,5,5,hoops,5
Rotterdam,Inverness,1897,2,2,wood hoops,1
Rotterdam,Inverness,1898,1,0,,0
Rotterdam,Lerwick,1887,1,1,hoops,1
Rotterdam,Limerick,1891,1,1,ebony,1
Rotterdam,Liverpool,1881,1,1,billets,1
Rotterdam,Liverpool,1883,2,2,wood hoops,1
Rotterdam,Liverpool,1885,32,32,hoops,32
Rotterdam,Liverpool,1886,3,3,hoops,3
Rotterdam,Liverpool,1887,47,50,hoops,44
Rotterdam,Liverpool,1888,2,2,,0
Rotterdam,Liverpool,1889,36,45,hoops,33
Rotterdam,Liverpool,1890,1,1,hoops,1
Rotterdam,Liverpool,1891,15,30,hoops,6
Rotterdam,Liverpool,1893,3,3,hoops,2
Rotterdam,Liverpool,1895,3,4,hoops,2
Rotterdam,London,1881,9,10,boards,3
Rotterdam,London,1883,3,3,wood splints,1
Rotterdam,London,1885,8,9,hoops,4
Rotterdam,London,1887,5,5,hoops,3
Rotterdam,London,1889,3,3,hoops,3
Rotterdam,London,1891,6,6,hoops,2
Rotterdam,London,1897,1,1,planed boards,1
Rotterdam,London,1898,1,1,pitwood,1
Rotterdam,London,1899,1,1,wood hoops,1
Rotterdam,London (Surrey Commercial Docks),1885,2,2,wood hoops,1
Rotterdam,London (Tilbury Docks),1887,4,6,hoops,2
Rotterdam,London (Tilbury Docks),1889,1,1,gun,1
Rotterdam,London (Tilbury Docks),1891,2,2,joinery,1
Rotterdam,Londonderry,1883,2,2,wood hoops,2
Rotterdam,Lynn,1879,12,0,,0
Rotterdam,Lynn,1881,3,3,hoops,1
Rotterdam,Lynn,1883,1,1,hoops,1
Rotterdam,Lynn,1885,3,3,hoops,2
Rotterdam,Lynn,1889,2,2,hoops,2
Rotterdam,Lynn,1891,1,1,hoops,1
Rotterdam,Lynn,1897,1,1,sawn wood and split hoops,1
Rotterdam,Montrose,1881,1,1,wood hoops,1
Rotterdam,Montrose,1889,2,2,hoops,2
Rotterdam,Newport,1881,3,4,hoops,1
Rotterdam,Newport,1883,4,4,wood hoops,3
Rotterdam,Newport,1884,1,1,wood hoops,1
Rotterdam,Newport,1885,5,5,wood hoops,5
Rotterdam,Newport,1887,6,6,hoops,4
Rotterdam,Newport,1889,3,3,hoops,2
Rotterdam,Newport,1891,4,4,hoops,3
Rotterdam,PENICUIK,1889,1,1,oak,1
Rotterdam,PETITION PRESENTED,1889,1,1,hoops,1
Rotterdam,Poole,1881,2,3,basket rods,1
Rotterdam,Poole,1883,4,5,hoops,2
Rotterdam,Poole,1884,1,1,wood hoops,1
Rotterdam,Poole,1885,3,3,hoops,2
Rotterdam,Poole,1887,2,2,hoops,2
Rotterdam,Poole,1889,2,3,hoops,2
Rotterdam,Poole,1891,4,4,hoops,3
Rotterdam,Poole,1893,1,1,staves,1
Rotterdam,Poole,1895,2,2,hoops,2
Rotterdam,Poole,1897,2,2,boards,2
Rotterdam,RUNCORN DOCK,1897,1,1,wood hoops,1
Rotterdam,RYE,1881,1,1,split wood,1
Rotterdam,STIRLING,1889,2,2,hoops,2
Rotterdam,Sligo,1889,3,3,hoops,2
Rotterdam,Stockton,1881,3,3,wood hoops,2
Rotterdam,Stockton,1883,5,5,hoops,2
Rotterdam,Stockton,1891,2,2,hoops,2
Rotterdam,Troon,1883,1,1,wood hoops,1
Rotterdam,Troon,1887,1,1,hoops,1
Rotterdam,Truro,1887,1,1,hoops,1
Rotterdam,Tyne,1881,31,34,hoops,15
Rotterdam,Tyne,1882,2,2,hoops,1
Rotterdam,Tyne,1883,51,60,hoops,29
Rotterdam,Tyne,1884,10,11,wood hoops,5
Rotterdam,Tyne,1885,49,51,hoops,32
Rotterdam,Tyne,1886,3,3,hoops,3
Rotterdam,Tyne,1887,28,29,hoops,25
Rotterdam,Tyne,1889,40,50,hoops,35
Rotterdam,Tyne,1890,1,1,hoops,1
Rotterdam,Tyne,1891,19,21,hoops,18
Rotterdam,Tyne,1892,6,6,hoops,6
Rotterdam,Tyne,1893,28,37,hoops,20
Rotterdam,Tyne,1895,12,17,hoops,10
Rotterdam,Tyne,1896,1,1,hoops,1
Rotterdam,Tyne,1897,2,2,firewood,1
Rotterdam,Tyne,1898,3,3,wood hoops,1
Rotterdam,Wick,1883,3,3,wood hoops,3
Rotterdam,Wick,1885,1,1,wood hoops,1
Rotterdam,Workington,1883,1,1,wood hoops,1
Rotterdam,Workington,1889,1,1,hoops,1
Roueie Bernard,Boston,1895,1,1,pitwood,1
Rouen,Bristol,1885,1,2,sawn fir,1
Rouen,Bristol,1891,1,1,wood,1
Rouen,Dundee,1883,3,3,wood,3
Rouen,Greenock,1891,1,1,props,1
Rouen,Grimsby,1883,1,1,firewood,1
Rouen,Grimsby,1885,1,2,sawn fir,1
Rouen,Grimsby,1889,2,2,hoops,1
Rouen,Grimsby,1891,1,1,firewood,1
Rouen,London,1887,2,2,planks,1
Rouen,Lynn,1881,1,1,pitwood,1
Rounshy,London,1881,1,1,firewood,1
Rovda,Grimsby,1895,1,1,deals,1
Rowntrees,Grimsby,1889,1,0,,0
Royan,Poole,1891,1,1,pitwood,1
Roytta,Grimsby,1887,1,1,fir,1
Roytta,Liverpool,1885,1,2,deals,2
Roytta,London,1883,1,1,deals,1
Roytta,London,1887,1,1,deals,1
Ruchee,Greenock,1875,1,5,red pine,1
Ruetouche,London,1881,1,4,deals,2
Rugeldine,Inverness,1895,1,4,hewn fir,1
Rugenwald,Tyne,1893,1,1,props,1
Rugewalde,Borrowstounness,1887,1,1,pitwood,1
Rusoer,Dundee,1877,1,1,mining timber,1
Rusoer,Liverpool,1883,1,1,mining timber,1
Rusoer,London,1883,1,1,timber,1
Rusoer,Tyne,1883,2,2,pit,2
Russia,Poole,1895,2,2,deals,2
Ruthula,London,1879,1,1,battens,1
"S. John, N.B.",Dublin,1891,1,1,deals,1
S. W. Africa,Liverpool,1893,1,1,logs,1
SHARP,R TOPS,1897,1,0,,0
ST,BELLYWOOD,1893,1,0,,0
ST,Boston,1895,1,0,,0
ST,Boston (Boston Dock),1891,4,0,,0
ST,Bristol,1889,5,0,,0
ST,Bristol,1891,5,0,,0
ST,Bristol,1893,1,0,,0
ST,Bristol,1895,2,0,,0
ST,Fleetwood,1891,1,0,,0
ST,Fleetwood,1895,1,0,,0
ST,Grimsby,1891,1,0,,0
ST,Hull (Queen's Dock),1895,1,0,,0
ST,SIMPLE IN CONSTRUCTION,1898,3,0,,0
ST,SQ,1898,4,0,,0
ST,SURG,1898,1,0,,0
ST,T. W. DUSSEK,1889,3,0,,0
ST,WINTERS,1898,2,0,,0
Sabine Pass,Bristol,1897,1,2,logs,1
Sabine Pass,Liverpool (Coburg Dock),1897,1,2,hewn logs,1
Sabine Pass,London (Tilbury Docks),1897,1,1,fir,1
Sabine Pass,NELSON DOCK,1899,1,2,pine lumber scantlings,1
Sabine Pass,SIMPLE IN CONSTRUCTION,1898,1,0,,0
Sach Kallan,Borrowstounness,1879,1,0,,0
Sackville,Dundee,1877,2,6,spruce deals,1
Sackville,Dundee,1881,1,2,deals,1
Sackville,Dundee,1883,1,3,deals,2
Sackville,Fleetwood,1885,1,2,deals,1
Sackville,Grimsby,1885,1,2,deals,1
Sackville,Inverness,1883,1,2,deals,1
Sackville,Liverpool,1877,1,3,deals,1
Sackville,Liverpool,1879,1,1,deals,1
Sackville,Liverpool,1887,1,4,deals,1
Sackville,London,1879,1,1,deals,1
Sackville,Londonderry,1883,1,3,deals,2
Sackville,Tyne,1881,1,2,deals,1
Sada,Boston,1887,1,1,hewn fir,1
Sada,Bristol,1885,3,3,hewn fir,3
Sada,Bristol,1887,2,2,hewn fir,2
Sagua,Liverpool,1883,1,3,logs,2
Saguenay,Boston,1895,1,0,,0
Saguenay,Bristol,1879,1,1,deals,1
Saguenay,CURRENT PRICES,1875,2,3,deals,2
Saguenay,Cork,1881,1,2,red pine lathwood,1
Saguenay,Dundee,1875,2,5,ends,3
Saguenay,Dundee,1885,1,5,spoolwood,1
Saguenay,Dundee,1889,2,7,spruce,4
Saguenay,Dundee,1893,1,7,red,2
Saguenay,Fleetwood,1893,1,1,sawn fir palings,1
Saguenay,Fleetwood,1895,1,0,,0
Saguenay,Goole,1891,1,1,deals,1
Saguenay,Greenock,1877,1,2,spruce,1
Saguenay,Grimsby,1891,1,2,spoolwood,1
Saguenay,Liverpool,1881,2,6,deals,4
