source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_segment,extraction_method,needs_review,original_extracted_ship
18970424p.743_p003.txt,50,"114 bdls. poplar, 1,955 bdls. pine, 640 pcs. walnut",James Kennedy & Co.,ION,,,,,1899,25,2,1899,False,"114 bdls. poplar, 1,955 bdls. pine, 640 pcs. walnut-James Kennedy & Co.",HYPHEN_SPLIT,True,Kastalia
18970501p.780_p002.txt,27,Sco,Riga,LIVERPOOL (QUEEN'S DOCK),"6,861 battens, 7,352 batten ends, 1,000 aspen sleepers, 540 birch logs",C. W. Allen & Son,,,1899,7,10,1899,True,"Sco (s)-Riga-6,861 battens, 7,352 batten ends, 1,000 aspen sleepers, 540 birch logs-C. W. Allen & Son",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"7,399 battens",John Jackson & Co.,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"7,399 battens-John Jackson & Co.",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"6,871 ends",Sanderson Bros,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"6,871 ends-Sanderson Bros",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"6,713 boards","Bryson, Jameson & Co.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"6,713 boards-Bryson, Jameson & Co.",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"4,825 boards","Thornham, Reynoldson & Co.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"4,825 boards-Thornham, Reynoldson & Co.",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"12,736 deals and battens, 10,060 ends","Wade, Sons & Co., Ltd.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"12,736 deals and battens, 10,060 ends-Wade, Sons & Co., Ltd.",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"4,169 deals","Holdsworth & Midgley, Ltd.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"4,169 deals-Holdsworth & Midgley, Ltd.",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"6,181 birch props, 516 birch logs",C. A Baker,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"6,181 birch props, 516 birch logs-C. A Baker",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"2,825 cs. lathwood",Heaven & Kesterton,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"2,825 cs. lathwood-Heaven & Kesterton",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,"4,218 cs. lathwood",J. Appleby & Co.,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"4,218 cs. lathwood-J. Appleby & Co.",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,174 lds. rewood,"H. Hadfield, Ltd",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"174 lds. rewood-H. Hadfield, Ltd",HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,27,278 pcs round wood,Wilsons.,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,278 pcs round wood-Wilsons.,HYPHEN_SPLIT,True,Sco
18970501p.780_p002.txt,154,29 Hermod,Gothenburg,LIVERPOOL,"2,000 bdls. hoops",G. W. Rutter & Co.,,,1885,4,7,1885,True,"29 Hermod (s)-Gothenburg-2,000 bdls. hoops-G. W. Rutter & Co.",HYPHEN_SPLIT,True,Hermod
18970501p.780_p002.txt,154,"18,629 pit",props,LIVERPOOL,"Pyman, Bell, & Co.",,,,1885,4,7,1885,False,"18,629 pit-props-Pyman, Bell, & Co.",HYPHEN_SPLIT,True,Hermod
18970501p.780_p002.txt,154,"50,564 pit","props, 6,285 pit",LIVERPOOL,poles,Osbeck & Co.,,,1885,4,7,1885,False,"50,564 pit-props, 6,285 pit-poles-Osbeck & Co.",HYPHEN_SPLIT,True,Hermod
18970501p.780_p002.txt,154,"310 doors, 124 bdls. mouldings",W. Deeley & Co.,LIVERPOOL,,,,,1885,4,7,1885,False,"310 doors, 124 bdls. mouldings-W. Deeley & Co.",HYPHEN_SPLIT,True,Hermod
18970501p.780_p002.txt,154,107 doz. battens,T. Hughes & Son,LIVERPOOL,,,,,1885,4,7,1885,False,107 doz. battens-T. Hughes & Son,HYPHEN_SPLIT,True,Hermod
18970501p.780_p002.txt,154,"2,189 pcs. birchwood",R. & J. Williams,LIVERPOOL,Jones,,,,1885,4,7,1885,False,"2,189 pcs. birchwood-R. & J. Williams-Jones",HYPHEN_SPLIT,True,Hermod
18970501p.780_p002.txt,154,"3,000 bdls. laths, 14,700 pcf. birch",Order,LIVERPOOL,,,,,1885,4,7,1885,False,"3,000 bdls. laths, 14,700 pcf. birch-Order",HYPHEN_SPLIT,True,Hermod
18970501p.780_p002.txt,199,28 Ulstermore,Baltimore,SPEED,384 pcs. oak lumber,R. Coltart & Co.,,,1897,1,5,1897,True,28 Ulstermore (s)-Baltimore-384 pcs. oak lumber-R. Coltart & Co.,HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,345 pcs oak lumber,Farnworth & Jardine,SPEED,,,,,1897,1,5,1897,False,345 pcs oak lumber-Farnworth & Jardine,HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,"1,114 pcs. oak lumber",Potts & Redhead,SPEED,,,,,1897,1,5,1897,False,"1,114 pcs. oak lumber-Potts & Redhead",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,191 pcs. oak lumber,Churchill & Sim,SPEED,,,,,1897,1,5,1897,False,191 pcs. oak lumber-Churchill & Sim,HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,"1,954 pcs. oak lumber",J. Kennedy & Co.,SPEED,,,,,1897,1,5,1897,False,"1,954 pcs. oak lumber-J. Kennedy & Co.",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,"4,987 pcs oak lumber",Order,SPEED,,,,,1897,1,5,1897,False,"4,987 pcs oak lumber-Order",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,"379 pcs. oak lumber, 825 pcs. poplar, 2,173 pcs. walnut",E. A. O'Hara,SPEED,,,,,1897,1,5,1897,False,"379 pcs. oak lumber, 825 pcs. poplar, 2,173 pcs. walnut-E. A. O'Hara",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,179 pcs. w. wood,"Duncan, Ewing",SPEED,,,,,1897,1,5,1897,False,"179 pcs. w. wood-Duncan, Ewing",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,"12 logs maple, 84 logs walnut, 300 staves",Farnworth & Jardine,SPEED,,,,,1897,1,5,1897,False,"12 logs maple, 84 logs walnut, 300 staves-Farnworth & Jardine",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,135 pcs. oak,Churchill & Sim,SPEED,,,,,1897,1,5,1897,False,135 pcs. oak-Churchill & Sim,HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,"43 logs hickory, 32 logs walnut",R. Coltart & Co.,SPEED,,,,,1897,1,5,1897,False,"43 logs hickory, 32 logs walnut-R. Coltart & Co.",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,"224 oak plks., 29 logs hickory",Potts & Redhead,SPEED,,,,,1897,1,5,1897,False,"224 oak plks., 29 logs hickory-Potts & Redhead",HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p002.txt,199,370 oak,Churchill & Co.,SPEED,,,,,1897,1,5,1897,False,370 oak-Churchill & Co.,HYPHEN_SPLIT,True,Ulstermore
18970501p.780_p003.txt,13,24 Rossmore,Baltimore,COBURG DOCK,"105 logs poplar, 86 oak planks",Farnworth & Jardine,,,1897,1,5,1897,True,"24 Rossmore (s)-Baltimore-105 logs poplar, 86 oak planks-Farnworth & Jardine",HYPHEN_SPLIT,True,Rossmore
18970501p.780_p003.txt,13,"105 oak scantlings, 20 logs poplar",Churchill & Sim,COBURG DOCK,,,,,1897,1,5,1897,False,"105 oak scantlings, 20 logs poplar-Churchill & Sim",HYPHEN_SPLIT,True,Rossmore
18970501p.780_p003.txt,13,98 pcs. oak lumber,Foy & Redhead,COBURG DOCK,,,,,1897,1,5,1897,False,98 pcs. oak lumber-Foy & Redhead,HYPHEN_SPLIT,True,Rossmore
18970501p.780_p003.txt,13,"1,044 pcs. oak lumber, 1,200 pcs. poplar lumber",J. Kennedy & Co.,COBURG DOCK,,,,,1897,1,5,1897,False,"1,044 pcs. oak lumber, 1,200 pcs. poplar lumber-J. Kennedy & Co.",HYPHEN_SPLIT,True,Rossmore
18970501p.780_p003.txt,13,"28 logs poplar, 732 bdls. shooks",R. Coltart & Co.,COBURG DOCK,,,,,1897,1,5,1897,False,"28 logs poplar, 732 bdls. shooks-R. Coltart & Co.",HYPHEN_SPLIT,True,Rossmore
18970501p.780_p003.txt,13,"4,820 hhd. staves, 738 w.o. planks",Farnworth & Jardine,COBURG DOCK,,,,,1897,1,5,1897,False,"4,820 hhd. staves, 738 w.o. planks-Farnworth & Jardine",HYPHEN_SPLIT,True,Rossmore
18970501p.780_p003.txt,13,"1,450 poplar boards, 1,199 w.o. planks",Illingworth & Co.,COBURG DOCK,,,,,1897,1,5,1897,False,"1,450 poplar boards, 1,199 w.o. planks-Illingworth & Co.",HYPHEN_SPLIT,True,Rossmore
18970501p.780_p003.txt,13,"1,243 pcs. w.o. lumber","Duncan, Ewing & Co.",COBURG DOCK,,,,,1897,1,5,1897,False,"1,243 pcs. w.o. lumber-Duncan, Ewing & Co.",HYPHEN_SPLIT,True,Rossmore
18970501p.785_p002.txt,38,26 Albert Edward,Gothenburg,MILLWALL DOCK,"3,481 bdls. laths","Smith, Shepherd, & Co.",,,1891,28,11,1891,False,"26 Albert Edward -Gothenburg-3,481 bdls. laths-Smith, Shepherd, & Co.",HYPHEN_SPLIT,True,Albert Edward
18970501p.785_p002.txt,38,131 doz. deals,W. Ridley & Sons,MILLWALL DOCK,,,,,1891,28,11,1891,False,131 doz. deals-W. Ridley & Sons,HYPHEN_SPLIT,True,Albert Edward
18970501p.785_p002.txt,38,404 doz. battens,C. J. Wade & Co.,MILLWALL DOCK,,,,,1891,28,11,1891,False,404 doz. battens-C. J. Wade & Co.,HYPHEN_SPLIT,True,Albert Edward
18970501p.785_p002.txt,38,"2,609 deals and battens","Dolton, Bournes, & Dolton",MILLWALL DOCK,,,,,1891,28,11,1891,False,"2,609 deals and battens -Dolton, Bournes, & Dolton",HYPHEN_SPLIT,True,Albert Edward
18970501p.785_p002.txt,38,100 bdls. laths,Bascombe Sanitary Pipe Co.,MILLWALL DOCK,,,,,1891,28,11,1891,False,100 bdls. laths-Bascombe Sanitary Pipe Co.,HYPHEN_SPLIT,True,Albert Edward
18970501p.785_p002.txt,38,"161 doz. deals, 4 549 doz. flooring boards, 192 prs. oars",Order,MILLWALL DOCK,,,,,1891,28,11,1891,False,"161 doz. deals, 4 549 doz. flooring boards, 192 prs. oars-Order",HYPHEN_SPLIT,True,Albert Edward
18970501p.785_p002.txt,39,Michigan,Boston,LIVERPOOL,"2,507 bdls. staves",Farnworth & Jardine,,,1897,17,7,1897,True,"Michigan (s)-Boston-2,507 bdls. staves-Farnworth & Jardine",HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,"144 logs mahogany, 13 pcs. poplar lumber",R. Coltart & Co,LIVERPOOL,,,,,1897,17,7,1897,False,"144 logs mahogany, 13 pcs. poplar lumber-R. Coltart & Co",HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,29 logs oak,Churchill & Sim,LIVERPOOL,,,,,1897,17,7,1897,False,29 logs oak-Churchill & Sim,HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,703 pcs. oak,R. Coltart & Co.,LIVERPOOL,,,,,1897,17,7,1897,False,703 pcs. oak-R. Coltart & Co.,HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,"3,110 pcs. oak",J. Kennedy & Co.,LIVERPOOL,,,,,1897,17,7,1897,False,"3,110 pcs. oak-J. Kennedy & Co.",HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,"2,790 pcs. oak",Order,LIVERPOOL,,,,,1897,17,7,1897,False,"2,790 pcs. oak-Order",HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,11 logs oak,Potts & Redhead,LIVERPOOL,,,,,1897,17,7,1897,False,11 logs oak-Potts & Redhead,HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,1 car,"Munro, Brice & Co.",LIVERPOOL,,,,,1897,17,7,1897,False,"1 car-Munro, Brice & Co.",HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,"2,012 pcs. pine",W. Nichols & Son,LIVERPOOL,,,,,1897,17,7,1897,False,"2,012 pcs. pine-W. Nichols & Son",HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,"85 pcs. w. oak planks, 103 walnut logs",Farnworth & Jardine,LIVERPOOL,,,,,1897,17,7,1897,False,"85 pcs. w. oak planks, 103 walnut logs-Farnworth & Jardine",HYPHEN_SPLIT,True,Michigan
18970501p.785_p002.txt,39,"558 w.o. planks, 126 walnut logs, 935 bdls. shooks, 194 oak planks, 3,062 poplar boards",Illingworth,LIVERPOOL,,,,,1897,17,7,1897,False,"558 w.o. planks, 126 walnut logs, 935 bdls. shooks, 194 oak planks, 3,062 poplar boards-Illingworth",HYPHEN_SPLIT,True,Michigan
18970515p.854.txt,69,Bele,Gothenburg,LONDON,"310 doors, 8 pcs. shutters, 1 cs. joinery",Knudsen Bros.,,,1887,26,11,1887,True,"Bele (s)-Gothenburg-310 doors, 8 pcs. shutters, 1 cs. joinery-Knudsen Bros.",HYPHEN_SPLIT,True,Bele
18970515p.854.txt,69,"655 doors, 404 bdls. mouldings",W. R. Crow & Son,LONDON,,,,,1887,26,11,1887,False,"655 doors, 404 bdls. mouldings-W. R. Crow & Son",HYPHEN_SPLIT,True,Bele
18970515p.854.txt,69,"204 cs., 50 bgs. handles",A. Flaxman,LONDON,,,,,1887,26,11,1887,False,"204 cs., 50 bgs. handles-A. Flaxman",HYPHEN_SPLIT,True,Bele
18970515p.854.txt,69,1 cs. wood,W. E. Bott & Co.,LONDON,,,,,1887,26,11,1887,False,1 cs. wood-W. E. Bott & Co.,HYPHEN_SPLIT,True,Bele
18970515p.854.txt,69,5 bgs. wood,Maxime & Co.,LONDON,,,,,1887,26,11,1887,False,5 bgs. wood-Maxime & Co.,HYPHEN_SPLIT,True,Bele
18970515p.854.txt,69,180 pkgs. wood,"Taylor & Low, Bros.",LONDON,,,,,1887,26,11,1887,False,"180 pkgs. wood-Taylor & Low, Bros.",HYPHEN_SPLIT,True,Bele
18970515p.854.txt,69,229 cs. handles,Wilson & Co.,LONDON,,,,,1887,26,11,1887,False,229 cs. handles-Wilson & Co.,HYPHEN_SPLIT,True,Bele
18970515p.854.txt,69,15 prs. oars,Order,LONDON,,,,,1887,26,11,1887,False,15 prs. oars-Order,HYPHEN_SPLIT,True,Bele
18970612p.985_p001.txt,127,2 Bifrost,Gothenburg,LIVERPOOL,"1,000 bdls. laths",H. Sheraton & Co.,,,1887,10,12,1887,True,"2 Bifrost (s)-Gothenburg-1,000 bdls. laths-H. Sheraton & Co.",HYPHEN_SPLIT,True,Bifrost
18970612p.985_p001.txt,127,"1,000 bdls. laths",H. Heathcott,LIVERPOOL,,,,,1887,10,12,1887,False,"1,000 bdls. laths-H. Heathcott",HYPHEN_SPLIT,True,Bifrost
18970612p.985_p001.txt,127,"2,250 bdls. laths",J. Griggs & Co.,LIVERPOOL,,,,,1887,10,12,1887,False,"2,250 bdls. laths-J. Griggs & Co.",HYPHEN_SPLIT,True,Bifrost
18970612p.985_p001.txt,127,"5,378 bdls. slate battens",J. Powell & Co.,LIVERPOOL,,,,,1887,10,12,1887,False,"5,378 bdls. slate battens-J. Powell & Co.",HYPHEN_SPLIT,True,Bifrost
18970612p.985_p001.txt,127,51 doors,H. Brown & Son,LIVERPOOL,,,,,1887,10,12,1887,False,51 doors-H. Brown & Son,HYPHEN_SPLIT,True,Bifrost
18970612p.985_p001.txt,127,45 bxs. broom handles,R. Curwen & Son,LIVERPOOL,,,,,1887,10,12,1887,False,45 bxs. broom handles-R. Curwen & Son,HYPHEN_SPLIT,True,Bifrost
18970612p.985_p001.txt,127,"82,381 pit",props,LIVERPOOL,G. Horsley & Co.,,,,1887,10,12,1887,False,"82,381 pit-props-G. Horsley & Co.",HYPHEN_SPLIT,True,Bifrost
18970612p.985_p001.txt,127,"1,102 doz. floorings, 6,128 bdls. laths",Order,LIVERPOOL,,,,,1887,10,12,1887,False,"1,102 doz. floorings, 6,128 bdls. laths-Order",HYPHEN_SPLIT,True,Bifrost
18970612p.985_p002.txt,137,6 Labrador,Montreal,LIVERPOOL,"827 scantlings and planks, 33,254 deals, boards, and ends, 861 bdls. hickory, 1,363 deal ends",Robert Cox & Co.,,,1897,10,7,1897,True,"6 Labrador (s)-Montreal-827 scantlings and planks, 33,254 deals, boards, and ends, 861 bdls. hickory, 1,363 deal ends-Robert Cox & Co.",HYPHEN_SPLIT,True,Labrador
18970612p.985_p002.txt,137,655 pcs. oak lumber,J. Kennedy & Co.,LIVERPOOL,,,,,1897,10,7,1897,False,655 pcs. oak lumber-J. Kennedy & Co.,HYPHEN_SPLIT,True,Labrador
18970612p.985_p002.txt,137,"1,430 maple blocks",Mitchell Bros. & Co.,LIVERPOOL,,,,,1897,10,7,1897,False,"1,430 maple blocks-Mitchell Bros. & Co.",HYPHEN_SPLIT,True,Labrador
18970612p.985_p002.txt,137,579 doors,"D. Roberts, Sons, & Co.",LIVERPOOL,,,,,1897,10,7,1897,False,"579 doors-D. Roberts, Sons, & Co.",HYPHEN_SPLIT,True,Labrador
18970612p.985_p002.txt,137,"900 pcs. walnut lumber, 405 oak scantlings, 2,748 pcs. square",T. Hughes & Son,LIVERPOOL,,,,,1897,10,7,1897,False,"900 pcs. walnut lumber, 405 oak scantlings, 2,748 pcs. square-T. Hughes & Son",HYPHEN_SPLIT,True,Labrador
18970612p.990.txt,68,Miramar,Newport News,DUNDEE,6 oak logs,Cant & Kemp,,,1897,12,6,1897,True,Miramar (s)-Newport News-6 oak logs-Cant & Kemp,HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,"1,237 pcs. oak lumber",Brownlee & Co.,DUNDEE,,,,,1897,12,6,1897,False,"1,237 pcs. oak lumber -Brownlee & Co.",HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,"1 car whitewood, 755 bdls. poplar lumber, 6,617 brl. staves","Wright, Graham & Co.",DUNDEE,,,,,1897,12,6,1897,False,"1 car whitewood, 755 bdls. poplar lumber, 6,617 brl. staves-Wright, Graham & Co.",HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,"31 walnut logs, 552 walnut planks","Singleton, Dunn & Co.",DUNDEE,,,,,1897,12,6,1897,False,"31 walnut logs, 552 walnut planks-Singleton, Dunn & Co.",HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,70 walnut logs,Edmiston & Mitchells,DUNDEE,,,,,1897,12,6,1897,False,70 walnut logs-Edmiston & Mitchells,HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,from Norfolk,"436 bdls. oak lumber, 1,157 pcs. 179 bdls. poplar lumber, Wright, Graham & Co.",DUNDEE,,,,,1897,12,6,1897,False,"from Norfolk-436 bdls. oak lumber, 1,157 pcs. 179 bdls. poplar lumber, Wright, Graham & Co.",HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,"1,337 pcs. ash",Thos. Kerr & Co.,DUNDEE,,,,,1897,12,6,1897,False,"1,337 pcs. ash-Thos. Kerr & Co.",HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,104 poplar logs,"Singleton, Dunn, & Co.",DUNDEE,,,,,1897,12,6,1897,False,"104 poplar logs-Singleton, Dunn, & Co.",HYPHEN_SPLIT,True,Miramar
18970612p.990.txt,68,"158 pcs. oak lumber, 2,143 pcs. poplar lumber, 37 oak logs, 52 poplar logs","Wright, Graham, & Co.",DUNDEE,,,,,1897,12,6,1897,False,"158 pcs. oak lumber, 2,143 pcs. poplar lumber, 37 oak logs, 52 poplar logs-Wright, Graham, & Co.",HYPHEN_SPLIT,True,Miramar
18970619p.1017_p001.txt,118,June 14 Ariosto,Gothenburg,ALBERT DOCK,"339 bdls. boards, 52 deals",Wilsons,,,1897,19,6,1897,False,"June 14 Ariosto -Gothenburg-339 bdls. boards, 52 deals-Wilsons",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,"4,114 boards",Broadbent & Gresham,ALBERT DOCK,,,,,1897,19,6,1897,False,"4,114 boards-Broadbent & Gresham",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,"7,570 pit props","Pyman, Bell, & Co.",ALBERT DOCK,,,,,1897,19,6,1897,False,"7,570 pit props-Pyman, Bell, & Co.",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,798 deals,T. W. Allen,ALBERT DOCK,,,,,1897,19,6,1897,False,798 deals-T. W. Allen,HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,"1,847 stays, posts, and rails",Hollis Bros. & Co.,ALBERT DOCK,,,,,1897,19,6,1897,False,"1,847 stays, posts, and rails-Hollis Bros. & Co.",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,"1,000 bdls. laths",F. Appleby & Son,ALBERT DOCK,,,,,1897,19,6,1897,False,"1,000 bdls. laths-F. Appleby & Son",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,750 bdls. laths,Sanderson Bros.,ALBERT DOCK,,,,,1897,19,6,1897,False,750 bdls. laths-Sanderson Bros.,HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,"1,832 bdls. laths",Heaven & Kesterton,ALBERT DOCK,,,,,1897,19,6,1897,False,"1,832 bdls. laths-Heaven & Kesterton",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,"2,000 bdls. laths","H. Newsum, Sons, & Co.",ALBERT DOCK,,,,,1897,19,6,1897,False,"2,000 bdls. laths-H. Newsum, Sons, & Co.",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,700 bdls. laths,North,ALBERT DOCK,Eastern Railway Co.,,,,1897,19,6,1897,False,700 bdls. laths-North-Eastern Railway Co.,HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,118,"1,000 bdls. laths",Wilsons,ALBERT DOCK,,,,,1897,19,6,1897,False,"1,000 bdls. laths-Wilsons",HYPHEN_SPLIT,True,Ariosto
18970619p.1017_p001.txt,148,Thorsten,Gothenburg,LONDON,"1,642 pkgs. turned wood",J. W. Uloth & Co.,,,1887,16,7,1887,True,"Thorsten (s)-Gothenburg-1,642 pkgs. turned wood-J. W. Uloth & Co.",HYPHEN_SPLIT,True,Thorsten
18970619p.1017_p001.txt,148,11 pkgs. turned wood,Maxime & Co.,LONDON,,,,,1887,16,7,1887,False,11 pkgs. turned wood-Maxime & Co.,HYPHEN_SPLIT,True,Thorsten
18970619p.1017_p001.txt,148,791 pkgs. joinery,Sandell & Co.,LONDON,,,,,1887,16,7,1887,False,791 pkgs. joinery-Sandell & Co.,HYPHEN_SPLIT,True,Thorsten
18970619p.1017_p001.txt,148,692 pkgs. joinery,Eldridge & Co.,LONDON,,,,,1887,16,7,1887,False,692 pkgs. joinery-Eldridge & Co.,HYPHEN_SPLIT,True,Thorsten
18970619p.1017_p001.txt,148,282 pkgs. joinery,W. R. Crow & Son,LONDON,,,,,1887,16,7,1887,False,282 pkgs. joinery-W. R. Crow & Son,HYPHEN_SPLIT,True,Thorsten
18970619p.1017_p001.txt,148,180 pkgs. joinery,Vigers Bros.,LONDON,,,,,1887,16,7,1887,False,180 pkgs. joinery-Vigers Bros.,HYPHEN_SPLIT,True,Thorsten
18970619p.1017_p001.txt,148,197 bdls. mouldings,"Foy, Morgan, & Co.",LONDON,,,,,1887,16,7,1887,False,"197 bdls. mouldings-Foy, Morgan, & Co.",HYPHEN_SPLIT,True,Thorsten
18970619p.1017_p001.txt,148,"1,705 bdls. laths, 388 doz. boards, 3,245 props, 1,065 bll. battens",Order,LONDON,,,,,1887,16,7,1887,False,"1,705 bdls. laths, 388 doz. boards, 3,245 props, 1,065 bll. battens-Order",HYPHEN_SPLIT,True,Thorsten
18970619p.1024.txt,51,29 Scipio,St. Petersburg,HARTLEPOOL,43 fms. firewood,"R. Wade, Sons, & Co.",,,1895,2,11,1895,False,"29 Scipio-St. Petersburg-43 fms. firewood-R. Wade, Sons, & Co.",HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,31 fms. firewood,T. W. Allen,HARTLEPOOL,,,,,1895,2,11,1895,False,31 fms. firewood-T. W. Allen,HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,"28,371 boards and ends",R. Douthwaite & Co.,HARTLEPOOL,,,,,1895,2,11,1895,False,"28,371 boards and ends-R. Douthwaite & Co.",HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,"40,596 boards and ends","Thorpe, Balfour & Co.",HARTLEPOOL,,,,,1895,2,11,1895,False,"40,596 boards and ends-Thorpe, Balfour & Co.",HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,"1,320 deals and battens, boards, and ends",Harrison,HARTLEPOOL,,,,,1895,2,11,1895,False,"1,320 deals and battens, boards, and ends-Harrison",HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,"11,491 boards and ends",Tealby & Co.,HARTLEPOOL,,,,,1895,2,11,1895,False,"11,491 boards and ends-Tealby & Co.",HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,"2,197 deals and battens",Henry Smith & Tadman & Co.,HARTLEPOOL,,,,,1895,2,11,1895,False,"2,197 deals and battens-Henry Smith & Tadman & Co.",HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,"27,208 boards and ends",Horwood,HARTLEPOOL,,,,,1895,2,11,1895,False,"27,208 boards and ends-Horwood",HYPHEN_SPLIT,True,Scipio
18970619p.1024.txt,51,"9,717 deals",Smith,HARTLEPOOL,,,,,1895,2,11,1895,False,"9,717 deals-Smith",HYPHEN_SPLIT,True,Scipio
18970626p.1045_p002.txt,61,18 Templemore,Baltimore,LIVERPOOL,960 pcs. w. w. lumber,R. Coltart & Co.,,,1897,26,6,1897,True,18 Templemore (s)-Baltimore-960 pcs. w. w. lumber-R. Coltart & Co.,HYPHEN_SPLIT,True,Templemore
18970626p.1045_p002.txt,61,189 pcs. oak,Churchill & Sim,LIVERPOOL,,,,,1897,26,6,1897,False,189 pcs. oak-Churchill & Sim,HYPHEN_SPLIT,True,Templemore
18970626p.1045_p002.txt,61,"1,548 pcs. oak",J. Kennedy & Co.,LIVERPOOL,,,,,1897,26,6,1897,False,"1,548 pcs. oak-J. Kennedy & Co.",HYPHEN_SPLIT,True,Templemore
18970626p.1045_p002.txt,61,499 pcs. oak,Farnworth & Jardine,LIVERPOOL,,,,,1897,26,6,1897,False,499 pcs. oak-Farnworth & Jardine,HYPHEN_SPLIT,True,Templemore
18970626p.1045_p002.txt,61,448 pcs. oak,"Munro, Brice, & Co.",LIVERPOOL,,,,,1897,26,6,1897,False,"448 pcs. oak-Munro, Brice, & Co.",HYPHEN_SPLIT,True,Templemore
