source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_segment,extraction_method,needs_review,original_extracted_ship
"18. p. 269-270 - December 25 1875 - IMports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",10,"laths, (s.)",Pillau,DUNDEE,"—21,600 oak crown staves, 38",310 pcs,,,1875,25,12,1875,False,"laths, (s.) @ Pillau,—21,600 oak crown staves, 38,310 pcs. oak staves, Pickford & Co.",SMALL_MULTI_SPLIT,True,Adolph
"18. p. 269-270 - December 25 1875 - IMports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",10,Cycla,Quebec,DUNDEE,—121 pcs,,,,1875,25,12,1875,False,"Cycla @ Quebec,—121 pcs. oak timber, T. Walker & Co.",SMALL_MULTI_SPLIT,True,Adolph
"18. p. 269-270 - December 25 1875 - IMports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",35,Henrys,Quebec,GRIMSBY,—425 pcs,,,,1875,25,12,1875,False,"Henrys @ Quebec,—425 pcs. birch, 6,466 pine deals, 7,123 W. O. W. I. staves, Wright & Breakenridge.",SMALL_MULTI_SPLIT,True,Henrys
"18. p. 269-270 - December 25 1875 - IMports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",35,Gaspee,Quebec,GRIMSBY,1,180 pcs,,,1875,25,12,1875,False,"Gaspee @ Quebec, 1,180 pcs., oak planks, 213 ash planks, 20,581 pine deals 2,712 deal ends, 1,381 pipe staves,—Singleton, Dunn, & Co.",SMALL_MULTI_SPLIT,True,Henrys
"18. p. 269-270 - December 25 1875 - IMports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",43,Kenilworth,Pensacola,GREENOCK,—1,038 pcs,,,1875,25,12,1875,False,"Kenilworth @ Pensacola,—1,038 pcs. pitch pine timber, 2,415 pcs. yellow pine deals, Allison, Coustand & Hamilton.",SMALL_MULTI_SPLIT,True,Kenilworth
"18. p. 269-270 - December 25 1875 - IMports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",43,Ocean Gem,Quebec,GREENOCK,—191 pcs,,,,1875,25,12,1875,False,"Ocean Gem @ Quebec,—191 pcs. square pine, 4,959 deals and ends, Wright & Breakenridge.",SMALL_MULTI_SPLIT,True,Kenilworth
18760108TTJt_p001.txt,47,Monrovia,Africa,FULLY SECURED,W,,,,1876,8,1,1876,False,"Monrovia @ Africa, W.C.,—52 billets, N. Waterhouse & Sons.",SMALL_MULTI_SPLIT,True,Monrovia
18760108TTJt_p001.txt,47,Africa,Africa,FULLY SECURED,W,,,,1876,8,1,1876,False,"Africa @ Africa, W.C. — 1,000 pcs., Stuart & Douglas; 40 billets, E. G. Gunnell.",SMALL_MULTI_SPLIT,True,Monrovia
18760108TTJt_p001.txt,47,Eugenie & Andre,Jamaica,FULLY SECURED,—7 tons green and 12 tons logwood ebony,J,,,1876,8,1,1876,False,"Eugenie & Andre @ Jamaica,—7 tons green and 12 tons logwood ebony, J. Anderson.",SMALL_MULTI_SPLIT,True,Monrovia
18760108TTJt_p001.txt,50,Duke of Northumberland,Bassein,FULLY SECURED,"—20 ventilators, 94 boards",Order,,,1876,8,1,1876,False,"Duke of Northumberland @ Bassein,—20 ventilators, 94 boards, Order.",SMALL_MULTI_SPLIT,True,Duke of Northumberland
18760108TTJt_p001.txt,50,Bertha Marion,Rangoon,FULLY SECURED,"—114 planks, 36 ventilators",Order,,,1876,8,1,1876,False,"Bertha Marion @ Rangoon,—114 planks, 36 ventilators, Order.",SMALL_MULTI_SPLIT,True,Duke of Northumberland
18760108TTJt_p001.txt,50,India,Rangoon,FULLY SECURED,"— 100 boards, 40 ventilators",Order,,,1876,8,1,1876,False,"India @ Rangoon, — 100 boards, 40 ventilators, Order.",SMALL_MULTI_SPLIT,True,Duke of Northumberland
18760108TTJt_p001.txt,50,Othello,Rangoon,FULLY SECURED,—75 planks,J,,,1876,8,1,1876,False,"Othello @ Rangoon,—75 planks, J. G. White & Co.",SMALL_MULTI_SPLIT,True,Duke of Northumberland
18760108TTJt_p001.txt,88,Lancewood Spars.—Cuban,Vera Cruz,FULLY SECURED,"—265 spars, Leech, Harrison",& Co,,,1876,8,1,1876,False,"Lancewood Spars.—Cuban @ Vera Cruz,—265 spars, Leech, Harrison, & Co. ; 222 spars, Order.",SMALL_MULTI_SPLIT,True,Lancewood
18760108TTJt_p001.txt,88,Wilhelmina Agatha,Curagoa,FULLY SECURED,—76 spars,T,,,1876,8,1,1876,False,"Wilhelmina Agatha @ Curagoa,—76 spars, T. D. Shaw & Co.",SMALL_MULTI_SPLIT,True,Lancewood
18760108TTJt_p001.txt,88,West Indian,Kingston,FULLY SECURED,—123 spars,Order,,,1876,8,1,1876,False,"West Indian @ Kingston,—123 spars, Order.",SMALL_MULTI_SPLIT,True,Lancewood
18760108TTJt_p001.txt,166,Rapid,Laurvig,FULLY SECURED,"—11,576 pit props",W,,,1876,8,1,1876,False,"Rapid @ Laurvig,—11,576 pit props, W.",SMALL_MULTI_SPLIT,True,Rapid
18760108TTJt_p001.txt,166,Southern & Sons ; Hilda,Gothenburg,FULLY SECURED,"—6,807 deals and battens",Hardy Bros,,,1876,8,1,1876,False,"Southern & Sons ; Hilda @ Gothenburg,—6,807 deals and battens, Hardy Bros.",SMALL_MULTI_SPLIT,True,Rapid
18760108TTJt_p001.txt,166,; Preste,Gothenburg,FULLY SECURED,—quantity of laths,Order,,,1876,8,1,1876,False,"; Preste @ Gothenburg,—quantity of laths, Order. quantity of pit props, sleepers, firewood, sawn, hewn, and lathwood staves, P. Osbeck.",SMALL_MULTI_SPLIT,True,Rapid
18760108TTJt_p001.txt,167,Turku,Pensacola,FULLY SECURED,—584 pcs,,,,1876,8,1,1876,False,"Turku @ Pensacola,—584 pcs. timber, 1,165 pcs. deals, Order.",SMALL_MULTI_SPLIT,True,Turku
18760108TTJt_p001.txt,167,Janua,Laurvig,FULLY SECURED,—4,089 pcs,,,1876,8,1,1876,False,"Janua @ Laurvig,—4,089 pcs. battens, Hardy Bros.",SMALL_MULTI_SPLIT,True,Turku
18760108TTJt_p001.txt,167,Dannemark,Laurvig,FULLY SECURED,"—16,846 pit props",W,,,1876,8,1,1876,False,"Dannemark @ Laurvig,—16,846 pit props, W. Southern & Sons.",SMALL_MULTI_SPLIT,True,Turku
18760108TTJt_p001.txt,167,Murrin,Gothenburg,FULLY SECURED,"—quantity of firewood, sawn and hewn",P,,,1876,8,1,1876,False,"Murrin @ Gothenburg,—quantity of firewood, sawn and hewn, P. Osbeck.",SMALL_MULTI_SPLIT,True,Turku
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",181,Sheffield,New Orleans,LIVERPOOL,—1,200 hhd,,,1875,15,5,1875,False,"Sheffield @ New Orleans,—1,200 hhd.",SMALL_MULTI_SPLIT,True,Sheffield
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",181,"staves, Chaloner & Co.; Arran @ New Orleans,—1,800 staves, Chaloner & Co.; Haytian",New Orleans,LIVERPOOL,—3,300 pcs,,,1875,15,5,1875,True,"staves, Chaloner & Co.; Arran @ New Orleans,—1,800 staves, Chaloner & Co.; Haytian (s) @ New Orleans,—3,300 pcs.",SMALL_MULTI_SPLIT,True,Sheffield
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",181,"staves, Chaloner & Co.; Sanspareil",New Orleans,LIVERPOOL,—1,800 pp,,,1875,15,5,1875,False,"staves, Chaloner & Co.; Sanspareil @New Orleans, —1,800 pp., 2,400 brls, 1,950 hhds., and 150 butt staves, Chaloner & Co.",SMALL_MULTI_SPLIT,True,Sheffield
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",181,Haytian,New Orleans,LIVERPOOL,—3,300 pcs,,,1875,15,5,1875,True,"Haytian (s) @ New Orleans,—3,300 pcs.",SMALL_MULTI_SPLIT,True,Arran
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",181,"staves, Chaloner & Co.; Sanspareil",New Orleans,LIVERPOOL,—1,800 pp,,,1875,15,5,1875,False,"staves, Chaloner & Co.; Sanspareil @New Orleans, —1,800 pp., 2,400 brls, 1,950 hhds., and 150 butt staves, Chaloner & Co.",SMALL_MULTI_SPLIT,True,Arran
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",4,Elisa,Vamsos,BO'NESS,"—1,313 planks, 2",729 pcs,,,1875,15,5,1875,False,"Elisa @ Vamsos,—1,313 planks, 2,729 pcs. battens, Wm. Southern & Sons.",SMALL_MULTI_SPLIT,True,Elisa
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",4,Auguste Blanche,Gothenburg,BO'NESS,"—laths and battens, Order; sleepers and mining timber, pit props, deals, and battens",P,,,1875,15,5,1875,False,"Auguste Blanche @ Gothenburg,—laths and battens, Order; sleepers and mining timber, pit props, deals, and battens, P. Osbeck.",SMALL_MULTI_SPLIT,True,Elisa
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",9,Vesta,Gothenburg,BO'NESS,"—7,358 pit props",Order,,,1875,15,5,1875,False,"Vesta @ Gothenburg,—7,358 pit props, Order.",SMALL_MULTI_SPLIT,True,Vesta
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",9,Lauritz,Laurvig,BO'NESS,"—10,057 pit props",Wm,,,1875,15,5,1875,False,"Lauritz @ Laurvig,—10,057 pit props, Wm.",SMALL_MULTI_SPLIT,True,Vesta
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",9,"Southern & Sons; Pylades @ Sandefjord,—4,512 pit props, Hall Bros.; Tordenskjold",Langesund,BO'NESS,—1,623 pcs,,,1875,15,5,1875,False,"Southern & Sons; Pylades @ Sandefjord,—4,512 pit props, Hall Bros.; Tordenskjold @ Langesund,—1,623 pcs.",SMALL_MULTI_SPLIT,True,Vesta
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",9,"pit props, Hall Bros.; Orvador",Porsgrund,BO'NESS,"—1,846 pit props",Hardy Bros,,,1875,15,5,1875,False,"pit props, Hall Bros.; Orvador @ Porsgrund,—1,846 pit props, Hardy Bros.",SMALL_MULTI_SPLIT,True,Vesta
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",10,Amalie,Christiania,BO'NESS,—17,322 pcs,,,1875,15,5,1875,False,"Amalie @ Christiania,—17,322 pcs. pit props, Order.",SMALL_MULTI_SPLIT,True,Amalie
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",10,Oscar,Drammen,BO'NESS,—10,966 pcs,,,1875,15,5,1875,False,"Oscar @ Drammen,—10,966 pcs. battens, Order.",SMALL_MULTI_SPLIT,True,Amalie
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",10,Alliance,Porsgrund,BO'NESS,"—6,791 battens",Lorck & Co,,,1875,15,5,1875,False,"Alliance @ Porsgrund,—6,791 battens, Lorck & Co.",SMALL_MULTI_SPLIT,True,Amalie
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",10,Carolina Louisa,Mandal,BO'NESS,—47,111 pcs,,,1875,15,5,1875,False,"Carolina Louisa @ Mandal,—47,111 pcs.",SMALL_MULTI_SPLIT,True,Amalie
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",10,"staves, 13,069 boards and battens, Hall; Niord",Sheen,BO'NESS,—1,000 fms,,,1875,15,5,1875,False,"staves, 13,069 boards and battens, Hall; Niord @ Sheen,—1,000 fms. wooden spouts, Order.",SMALL_MULTI_SPLIT,True,Amalie
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",11,Emmanuel,Christiansand,BO'NESS,—7,273 pcs,,,1875,15,5,1875,False,"Emmanuel @ Christiansand,—7,273 pcs. battens, 48 pcs. square timber, W. Southern & Son.",SMALL_MULTI_SPLIT,True,Emmanuel
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",11,Hercules,Fredrikshald,BO'NESS,"—14,276 pit props",J,,,1875,15,5,1875,False,"Hercules @ Fredrikshald,—14,276 pit props, J. Lawrence. Bell, & Co.",SMALL_MULTI_SPLIT,True,Emmanuel
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",11,Sleipner,Arendal,BO'NESS,"—1,030 pit props",1½ fms,,,1875,15,5,1875,False,"Sleipner @ Arendal,—1,030 pit props, 1½ fms. props, Order.",SMALL_MULTI_SPLIT,True,Emmanuel
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",13,Ammanda,Christiansand,BO'NESS,—110,000 pcs,,,1875,15,5,1875,False,"Ammanda @ Christiansand,—110,000 pcs. staves, J. Black & Co.",SMALL_MULTI_SPLIT,True,Ammanda
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",13,Hilda,Gothenburg,BO'NESS,"—a quantity of deals, battens, and wood props, 11",968 pcs,,,1875,15,5,1875,False,"Hilda @ Gothenburg,—a quantity of deals, battens, and wood props, 11,968 pcs. pit props, Order.",SMALL_MULTI_SPLIT,True,Ammanda
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",13,Overman,Uddevalla,BO'NESS,—1,848 pcs,,,1875,15,5,1875,False,"Overman @ Uddevalla,—1,848 pcs. birch and alder pit props, Order.",SMALL_MULTI_SPLIT,True,Ammanda
"2. p. 26-28 - May 15 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p003.txt",13,Bai,Laurvig,BO'NESS,"—8,504 pit props",Order,,,1875,15,5,1875,False,"Bai @ Laurvig,—8,504 pit props, Order.",SMALL_MULTI_SPLIT,True,Ammanda
"3. p. 35-37 - May 30 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",29,Nordstern,Riga,LONDON,"—253,900 staves",J,,,1874,30,5,1874,False,"Nordstern @ Riga,—253,900 staves, J. C. Johnson.",SMALL_MULTI_SPLIT,True,Nordstern
"3. p. 35-37 - May 30 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",29,Charlotte and Anna,Danzig,LONDON,—812 sleeper blocks,839 pcs,,,1874,30,5,1874,False,"Charlotte and Anna @ Danzig,—812 sleeper blocks, 839 pcs. fir timber, 2,520 pcs. staves, Order.",SMALL_MULTI_SPLIT,True,Nordstern
"3. p. 35-37 - May 30 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",29,Svea,Memel,LONDON,—932 pcs,,,,1874,30,5,1874,False,"Svea @ Memel,—932 pcs. timber, 721 pcs. deals, 300 pcs. ends, Order.",SMALL_MULTI_SPLIT,True,Nordstern
"3. p. 35-37 - May 30 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",32,Louisa Ann Fanny,Gothenburg,LONDON,—298 doz,,,,1874,30,5,1874,True,"Louisa Ann Fanny (s) @ Gothenburg,—298 doz. battens, P. Walton ; 100 pairs oars, A. Knos & Co. ; 1,059 bdls. boards, With, Webster, & Co. ; 80 pairs oars, Order.",SMALL_MULTI_SPLIT,True,Louisa Ann Fanny
"3. p. 35-37 - May 30 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",32,Belgium,Ostend,LONDON,5,558 pcs,,,1874,30,5,1874,True,"Belgium (s) @ Ostend, 5,558 pcs. oak, A. Polly & Co.",SMALL_MULTI_SPLIT,True,Louisa Ann Fanny
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",63,Wassenaar,Fredrikstad,BRISTOL,"—29,892 staves, 77,098 boards, 485 spars",Tagart & Co,,,1877,26,5,1877,False,"Wassenaar @ Fredrikstad,—29,892 staves, 77,098 boards, 485 spars, Tagart & Co.",SMALL_MULTI_SPLIT,True,Wassenaar
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",63,Johann Frederick,Memel,BRISTOL,—641 pcs,,,,1877,26,5,1877,False,"Johann Frederick @ Memel, —641 pcs. timber, 30 wainscot logs, 600 deals, 600 staves, 9 fms. lath-wood, Order.",SMALL_MULTI_SPLIT,True,Wassenaar
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",63,Pennsylvania,Philadelphia,BRISTOL,"—7,000 staves, 2",000,,,1877,26,5,1877,True,"Pennsylvania (s) @ Philadelphia,—7,000 staves, 2,000",SMALL_MULTI_SPLIT,True,Wassenaar
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",5,Fanny,Fredrikstad,BO'NESS,"—10,579 props, 360 mining timber",W,,,1877,26,5,1877,False,"Fanny @ Fredrikstad, —10,579 props, 360 mining timber, W. Donaldson.",SMALL_MULTI_SPLIT,True,Fanny
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",5,Copernicus,Christiansand,BO'NESS,"—5,275 props",Gulstad & Co,,,1877,26,5,1877,False,"Copernicus @ Christiansand, —5,275 props, Gulstad & Co.",SMALL_MULTI_SPLIT,True,Fanny
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",5,Elgin,Christiansand,BO'NESS,"—5,071 props",Gulstad & Co,,,1877,26,5,1877,False,"Elgin @ Christiansand, —5,071 props, Gulstad & Co.",SMALL_MULTI_SPLIT,True,Fanny
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",5,Eliezer,Christiansand,BO'NESS,"—4,053 props",Gulstad & Co,,,1877,26,5,1877,False,"Eliezer @ Christiansand, —4,053 props, Gulstad & Co.",SMALL_MULTI_SPLIT,True,Fanny
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",14,Stewart Freeman,Pensacola,GREENOCK,—2,385 pcs,,,1877,26,5,1877,False,"Stewart Freeman @ Pensacola, —2,385 pcs. sawn timber, 895 deals, Allison, Cousland, & Hamilton.",SMALL_MULTI_SPLIT,True,Stewart Freeman
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",14,Joseph Milberry,Pensacola,GREENOCK,—638 pcs,,,,1877,26,5,1877,False,"Joseph Milberry @ Pensacola, —638 pcs. hewn timber, 54 pcs. sawn timber, 617 deals, Allison, Cousland, & Hamilton.",SMALL_MULTI_SPLIT,True,Stewart Freeman
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",15,Riga,Richmond,GREENOCK,U,,,,1877,26,5,1877,False,"Riga @ Richmond, U. S., —179 pcs. oak, 9 pcs. walnut, 19 pcs. whitewood, 978 oak planks, Order.",SMALL_MULTI_SPLIT,True,Riga
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",15,Natant,Pensacola,GREENOCK,—215 pcs,,,,1877,26,5,1877,False,"Natant @ Pensacola, —215 pcs. hewn timber, 85 pcs. sawn timber, 742 pcs. deals, Edmiston & Mitchells.",SMALL_MULTI_SPLIT,True,Riga
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",15,Chippawa,Pensacola,GREENOCK,—215 pcs,,,,1877,26,5,1877,False,"Chippawa @ Pensacola, —215 pcs. hewn timber, 1,249 pcs. sawn timber, 535 deals, Order.",SMALL_MULTI_SPLIT,True,Riga
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",23,Dorthea,Danzig,GREENOCK,—60 pcs,,,,1877,26,5,1877,False,"Dorthea @ Danzig, —60 pcs. oak timber, 351 pcs. deal ends, Order. J. F.",SMALL_MULTI_SPLIT,True,Dorthea
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",23,Heydtmann,Memel,GREENOCK,"—4,260 oak staves, 162 wainscot logs",19 pcs,,,1877,26,5,1877,False,"Heydtmann @ Memel, —4,260 oak staves, 162 wainscot logs, 19 pcs. oak timber, 21 pcs. ash timber, 3,476 pcs. deals and ends, 3 fathoms lathwood, Order.",SMALL_MULTI_SPLIT,True,Dorthea
"3. p. 43-45 - May 26 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",23,Hermann,Memel,GREENOCK,"—4,800 oak staves",Order,,,1877,26,5,1877,False,"Hermann @ Memel, —4,800 oak staves, Order.",SMALL_MULTI_SPLIT,True,Dorthea
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",29,Rainbow,Hamburg,LONDON,55 pcs,,,,1875,29,5,1875,True,"Rainbow (s) @ Hamburg, 55 pcs. ashwood, D. Winckelmann.",SMALL_MULTI_SPLIT,True,Rainbow
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",29,Vingara,Victoria,LONDON,V,,,,1875,29,5,1875,False,"Vingara @ Victoria, V.I.,—294 spars, Order.",SMALL_MULTI_SPLIT,True,Rainbow
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",29,Elise,Danzig,LONDON,518 pcs,,,,1875,29,5,1875,False,"Elise @ Danzig, 518 pcs. timber, 150 pcs. deals, 5,303 pcs. oak staves, J. Dowson & Co.; 305 pcs. timber, 290 pcs. sleepers, T. Gabriel & Son.",SMALL_MULTI_SPLIT,True,Rainbow
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",29,Martaban,Rangoon,LONDON,—500 blocks teak,Order,,,1875,29,5,1875,True,"Martaban (s) @ Rangoon,—500 blocks teak, Order.",SMALL_MULTI_SPLIT,True,Rainbow
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",32,Vingolf,Drammen,LONDON,—39,162 pcs,,,1875,29,5,1875,False,"Vingolf @ Drammen,—39,162 pcs. boards, 2,478 pcs. battens, Tagart & Co.",SMALL_MULTI_SPLIT,True,Vingolf
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",32,Nicolaus Heinrich,Danzig,LONDON,—1,027 pcs,,,1875,29,5,1875,False,"Nicolaus Heinrich @ Danzig,—1,027 pcs. timber, 372 pcs. sleepers, Order.",SMALL_MULTI_SPLIT,True,Vingolf
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",32,Marianna Bartha,Memel,LONDON,—1,801 pcs,,,1875,29,5,1875,False,"Marianna Bartha @ Memel,—1,801 pcs. timber, N. Sexton; 7,815 staves, Order.",SMALL_MULTI_SPLIT,True,Vingolf
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",39,Drammen,Drammen,LONDON,83 fms,,,,1875,29,5,1875,False,"Drammen @ Drammen—83 fms. firewood, 389,633 pcs. staves, Duus, Brown, & Co.",SMALL_MULTI_SPLIT,True,Drammen
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",39,Atalanta,Stockholm,LONDON,—50 cs,,,,1875,29,5,1875,True,"Atalanta (s) @ Stockholm,—50 cs. wood matches, H. Hill; 3,065 pkgs. wood goods, 16 cs. matches, Order.",SMALL_MULTI_SPLIT,True,Drammen
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",39,Erling,Sannesund,LONDON,—150 fms,,,,1875,29,5,1875,False,"Erling @ Sannesund,—150 fms. firewood, Order.",SMALL_MULTI_SPLIT,True,Drammen
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p001.txt",39,Panther,Boulogne,LONDON,5 pkgs,,,,1875,29,5,1875,True,"Panther (s) @ Boulogne—5 pkgs. veneers, Flageollet Bros.",SMALL_MULTI_SPLIT,True,Drammen
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",6,Beemah,New York,LIVERPOOL,"—3,201 staves",Order,,,1875,29,5,1875,False,"Beemah @ New York,—3,201 staves, Order.",SMALL_MULTI_SPLIT,True,Beemah
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",6,Jolo,Laguna de Terminos,LIVERPOOL,"—244 logs mahogany and cedar, 16 logs mahogany",Skelton & Co,,,1875,29,5,1875,False,"Jolo @ Laguna de Terminos,—244 logs mahogany and cedar, 16 logs mahogany, Skelton & Co.",SMALL_MULTI_SPLIT,True,Beemah
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",6,Ternen,Christiania,LIVERPOOL,—294,290 pcs,,,1875,29,5,1875,False,"Ternen @ Christiania,—294,290 pcs. staves, 22 pcs. masts, 12 pcs. spars, 188 pcs. poles, 806 pcs. rickers, Order.",SMALL_MULTI_SPLIT,True,Beemah
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",7,Queenstown,New Orleans,LIVERPOOL,—2,700 pcs,,,1875,29,5,1875,False,"Queenstown @ New Orleans,—2,700 pcs. staves, Chaloner & Co.",SMALL_MULTI_SPLIT,True,Queenstown
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",7,Volga,Africa,LIVERPOOL,W,,,,1875,29,5,1875,True,"Volga (s) @ Africa, W.C.,—64 pcs. ebony, N. W. House & Sons.",SMALL_MULTI_SPLIT,True,Queenstown
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",7,Clive,Boston,LIVERPOOL,—62 cs,,,,1875,29,5,1875,True,"Clive (s) @ Boston,—62 cs. sawn wood, Order.",SMALL_MULTI_SPLIT,True,Queenstown
"3. p. 44-46 - May 29 1875 - Imports of Timber, &c. - Timber Trades Journal Vol. 3 1875_p002.txt",7,Cashmere,New York,LIVERPOOL,—3,600 pcs,,,1875,29,5,1875,False,"Cashmere @ New York,—3,600 pcs. staves, 2,000 staves, Order.",SMALL_MULTI_SPLIT,True,Queenstown
